audio_path,caption
/workspace/data/roblox-audios/roblox_audio_41/9113638719.mp3,The sound of a phone being picked up and put down on a hard surface.
/workspace/data/roblox-audios/roblox_audio_41/9113633086.mp3,The audio consists of a metallic object being dropped on a hard surface. The sound of the object hitting the ground is loud and clear. There is no background noise in the audio. The audio is clear and crisp. The audio can be used in a horror movie to create a scary atmosphere. The audio can also be used in
/workspace/data/roblox-audios/roblox_audio_41/9113618812.mp3,A metallic object is being shaken.
/workspace/data/roblox-audios/roblox_audio_41/9113511153.mp3,The audio features the sound of a gun being shot. The sound of the gun being shot is followed by the sound of the bullet hitting the ground. The audio is in mono. The quality of the audio is poor. There are no other sounds in the audio. The audio is suitable for use in a horror movie.
/workspace/data/roblox-audios/roblox_audio_41/9113465888.mp3,The audio is of a soccer ball being kicked. The soccer ball is being kicked into the air and then falls to the ground. The audio is in mono. The audio is in mono. The audio is in mono. The audio is in mono. The audio is in mono. The audio is in
/workspace/data/roblox-audios/roblox_audio_41/9113422418.mp3,A metal object is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_41/9113410933.mp3,A coin is being flipped through the air and landing on a hard surface.
/workspace/data/roblox-audios/roblox_audio_41/9113303882.mp3,A small metallic object is tapped against a hard surface.
/workspace/data/roblox-audios/roblox_audio_41/9113132406.mp3,A metal object is being hit with another metal object. The metal object being hit is making a metallic sound. The metal object hitting the metal object being hit is also making a metallic sound. The metal object hitting the metal object being hit is metallic. The metal object being hit is metallic. The metal object
/workspace/data/roblox-audios/roblox_audio_41/9113131777.mp3,A metallic object is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_41/9112954484.mp3,A metal object is tapped against another metal object.
/workspace/data/roblox-audios/roblox_audio_41/1846269403.mp3,A metallic clang with a high-pitched ring to it.
/workspace/data/roblox-audios/roblox_audio_407/9125644775.mp3,A whooshing sound is made with a synthesizer.
/workspace/data/roblox-audios/roblox_audio_407/9114518233.mp3,A few leaves rustle in the wind.
/workspace/data/roblox-audios/roblox_audio_407/9114506848.mp3,A high-pitched squeal.
/workspace/data/roblox-audios/roblox_audio_407/9114506527.mp3,A high-pitched whistle is followed by a squeak.
/workspace/data/roblox-audios/roblox_audio_407/9114506327.mp3,A person is making a spitting noise with their mouth.
/workspace/data/roblox-audios/roblox_audio_407/9113824593.mp3,The audio contains the sound of clothing rubbing against each other.
/workspace/data/roblox-audios/roblox_audio_406/9126128393.mp3,A short electronic beep.
/workspace/data/roblox-audios/roblox_audio_406/9126119225.mp3,A beeping sound.
/workspace/data/roblox-audios/roblox_audio_406/9126118983.mp3,"A beeping sound is made by a synthesizer. This sound can be used in a variety of contexts, such as in a video game or in a science fiction movie. The sound can also be used to create a futuristic or high-tech atmosphere. This sound can be used in a variety of contexts, such as"
/workspace/data/roblox-audios/roblox_audio_406/9126001142.mp3,Someone is rubbing their hands together. The sound of their hands rubbing against each other can be heard. This is a common sound that can be heard in everyday life. It is a common sound that can be heard in everyday life. It is a common sound that can be heard in everyday life. It is a common
/workspace/data/roblox-audios/roblox_audio_406/9125917973.mp3,A small metallic object is rattling.
/workspace/data/roblox-audios/roblox_audio_406/9125917421.mp3,A small bell is ringing.
/workspace/data/roblox-audios/roblox_audio_406/9125917315.mp3,A small bell is ringing.
/workspace/data/roblox-audios/roblox_audio_406/9125917195.mp3,A metallic object is being rattled.
/workspace/data/roblox-audios/roblox_audio_406/9125846065.mp3,"A short, high-pitched buzzing sound."
/workspace/data/roblox-audios/roblox_audio_406/9125802325.mp3,A sword is being unsheathed from a scabbard.
/workspace/data/roblox-audios/roblox_audio_406/9125518094.mp3,A synthesized whoosh sound.
/workspace/data/roblox-audios/roblox_audio_406/9120427797.mp3,A small popping sound.
/workspace/data/roblox-audios/roblox_audio_406/9120176027.mp3,"A beep sound plays once, followed by a high pitched ringing sound. The ringing sound is sustained for a few seconds, and then the beep sound plays again. This pattern repeats several times. The ringing sound has a metallic quality to it. The beep sound is higher pitched than the ring"
/workspace/data/roblox-audios/roblox_audio_406/9120164602.mp3,A series of electronic beeps.
/workspace/data/roblox-audios/roblox_audio_406/9120142683.mp3,A digital beep is sounding. It is a sharp and short beep. It is a digital sound. It could be the sound of a machine turning on or off. It could also be the sound of an alarm going off. It could also be the sound of a video game or a video game console. It could also be the
/workspace/data/roblox-audios/roblox_audio_406/9120133724.mp3,A high pitched ringing beep.
/workspace/data/roblox-audios/roblox_audio_406/9119836580.mp3,"A short, high pitched electronic buzzing sound."
/workspace/data/roblox-audios/roblox_audio_406/9119830082.mp3,A high frequency buzzing sound.
/workspace/data/roblox-audios/roblox_audio_406/9119594643.mp3,A machine whirring and then a laser gun being fired.
/workspace/data/roblox-audios/roblox_audio_406/9119532557.mp3,A small bird is chirping. The bird is chirping at a steady pace. The bird is chirping at a steady pace. The bird is chirping at a steady pace. The bird is chirping at a steady pace. The bird is chirping at a steady pace. The bird is chirping
/workspace/data/roblox-audios/roblox_audio_406/9118720738.mp3,The audio features the sound of paper being crumpled. The paper is being crumpled into a ball. The paper is being crumpled slowly. The paper is being crumpled in a quiet environment. The paper is being crumpled in a quiet environment. The paper is being crumpled
/workspace/data/roblox-audios/roblox_audio_406/9117290516.mp3,A large sheet of paper is being ripped in half.
/workspace/data/roblox-audios/roblox_audio_406/9117110833.mp3,A beeping sound is present in this audio.
/workspace/data/roblox-audios/roblox_audio_406/9116276609.mp3,A short burst of static.
/workspace/data/roblox-audios/roblox_audio_406/9116274603.mp3,A short burst of static.
/workspace/data/roblox-audios/roblox_audio_406/9116272762.mp3,A short burst of white noise.
/workspace/data/roblox-audios/roblox_audio_406/9116272549.mp3,Someone shuffles a deck of cards.
/workspace/data/roblox-audios/roblox_audio_406/9116219896.mp3,A beep sound.
/workspace/data/roblox-audios/roblox_audio_406/9114469350.mp3,A toy gun is being shaken and rattled.
/workspace/data/roblox-audios/roblox_audio_406/9114277115.mp3,A whooshing sound is made by a synthesizer.
/workspace/data/roblox-audios/roblox_audio_406/9114274821.mp3,A swooshing sound effect.
/workspace/data/roblox-audios/roblox_audio_406/9114249404.mp3,A rattlesnake is hissing.
/workspace/data/roblox-audios/roblox_audio_406/9114249138.mp3,"A short, soft, high-pitched, electronic sound."
/workspace/data/roblox-audios/roblox_audio_406/9114247767.mp3,A short burst of electronic static.
/workspace/data/roblox-audios/roblox_audio_406/9113993648.mp3,A deck of cards is being shuffled.
/workspace/data/roblox-audios/roblox_audio_406/9113977860.mp3,The audio is of a person flipping through the pages of a book. The pages are turning slowly and quietly. There are no other sounds in the audio. The audio is clear and in mono. The audio can be used in a video to show someone flipping through the pages of a book. The audio can also be used
/workspace/data/roblox-audios/roblox_audio_406/9113974108.mp3,A small object is rattling.
/workspace/data/roblox-audios/roblox_audio_406/9113940872.mp3,A beep is going off.
/workspace/data/roblox-audios/roblox_audio_406/9113932857.mp3,A beep is emitted.
/workspace/data/roblox-audios/roblox_audio_406/9113411566.mp3,A sound of a card being shuffled in a deck of cards.
/workspace/data/roblox-audios/roblox_audio_406/9113411378.mp3,"A short, high-pitched buzzing sound."
/workspace/data/roblox-audios/roblox_audio_406/9113411373.mp3,"A short, high-pitched shriek."
/workspace/data/roblox-audios/roblox_audio_406/9113408506.mp3,A metallic object is being shaken or rattled.
/workspace/data/roblox-audios/roblox_audio_406/9113408505.mp3,A short whoosh or swoosh sound. This is a common sound used in movies and TV shows to create a sense of excitement or anticipation. It can also be used in video games to create a sense of urgency or excitement. This sound can be used in a variety of contexts to create a sense of excitement or anticipation
/workspace/data/roblox-audios/roblox_audio_405/9126155539.mp3,The audio features a beeping sound. The beeping sound is high pitched and rapid. It has a metallic quality to it. The beeping sound is repetitive. There are no other sounds in the audio. The audio is in mono. The audio is low quality. There is no background noise in the audio. The
/workspace/data/roblox-audios/roblox_audio_405/9126154501.mp3,The audio features a distorted and reverberated sound. The sound is created by manipulating the frequency of the audio. The sound is distorted and reverberated. The audio is created by manipulating the frequency of the audio. The sound is distorted and reverberated. The audio is created by manipulating the frequency of the
/workspace/data/roblox-audios/roblox_audio_405/9126073956.mp3,A bell is ringing. The pitch of the bell is high. The sound of the bell is clear. The tone of the bell is sharp. The tone of the bell is clear. The tone of the bell is sharp. The tone of the bell is clear. The tone of the bell is sharp. The tone of the bell is clear
/workspace/data/roblox-audios/roblox_audio_405/9126073650.mp3,A metallic ringing sound.
/workspace/data/roblox-audios/roblox_audio_405/9126073644.mp3,The audio features a high pitched ringing sound. The ringing sound is metallic and has a high pitched ringing sound. The sound is metallic and has a high pitched ringing sound. The sound is metallic and has a high pitched ringing sound. The sound is metallic and has
/workspace/data/roblox-audios/roblox_audio_405/9125897324.mp3,The audio consists of a short burst of white noise followed by a high pitched buzzing sound. This is likely the sound of an electronic device emitting a high frequency signal. The white noise in the background is likely the result of the device emitting electromagnetic waves. The buzzing sound could be the result of the device
/workspace/data/roblox-audios/roblox_audio_405/9125840136.mp3,"A short, high-pitched squeak."
/workspace/data/roblox-audios/roblox_audio_405/9125839855.mp3,"The audio consists of a short burst of static-like noise. The sound is short, sharp, and intermittent. It sounds like a short burst of static-like noise. The sound is short, sharp, and intermittent. It sounds like a short burst of static-like noise. The sound is short, sharp, and"
/workspace/data/roblox-audios/roblox_audio_405/9125834559.mp3,A short burst of a snare drum.
/workspace/data/roblox-audios/roblox_audio_405/9125463153.mp3,A small electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9125463152.mp3,A beep from a device.
/workspace/data/roblox-audios/roblox_audio_405/9120284835.mp3,The audio features a synthesized sound effect. The sound effect consists of a high-pitched laser-like sound. The laser-like sound is accompanied by a rhythmic electronic percussion sound. The rhythmic electronic percussion sound consists of an electronic snare sound. The rhythmic electronic percussion sound
/workspace/data/roblox-audios/roblox_audio_405/9120178672.mp3,A beeping sound with a high pitched tone and a lower pitched tone. The high pitched tone lasts longer than the lower pitched tone. The beeping sound is repetitive. The tone of the beeping sound is synthesized. The tone of the beeping sound is synthesized. The tone of the be
/workspace/data/roblox-audios/roblox_audio_405/9120174909.mp3,"A short, high-pitched beep."
/workspace/data/roblox-audios/roblox_audio_405/9120169174.mp3,A high pitched electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9120157180.mp3,A single beep is emitted from an electronic device.
/workspace/data/roblox-audios/roblox_audio_405/9120157038.mp3,A high pitched electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9120155699.mp3,A high pitched beeping sound.
/workspace/data/roblox-audios/roblox_audio_405/9120147993.mp3,A high pitched electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9120142964.mp3,The audio consists of a high pitched ringing sound. This sound is produced by a synthesizer. The synthesizer is programmed to produce a high pitched ringing sound. This ringing sound can be used as an alarm. This ringing sound can be used as an alarm. This ringing sound can be used as
/workspace/data/roblox-audios/roblox_audio_405/9120134047.mp3,A high pitched beep.
/workspace/data/roblox-audios/roblox_audio_405/9119848186.mp3,A short beep.
/workspace/data/roblox-audios/roblox_audio_405/9119590293.mp3,A short burst of compressed air.
/workspace/data/roblox-audios/roblox_audio_405/9119585450.mp3,A short burst of static electricity.
/workspace/data/roblox-audios/roblox_audio_405/9119145933.mp3,A short beep.
/workspace/data/roblox-audios/roblox_audio_405/9118778435.mp3,A short burst of a snare drum.
/workspace/data/roblox-audios/roblox_audio_405/9118777639.mp3,A beep is going off. The beep is a high pitched beep. The beep is a digital beep. The beep is a constant beep. The beep is a constant high pitched digital beep. The beep is a constant high pitched digital beep. The beep is a constant high
/workspace/data/roblox-audios/roblox_audio_405/9118777610.mp3,A beep is emitted from an electronic device.
/workspace/data/roblox-audios/roblox_audio_405/9118777288.mp3,A small electronic beep is emitted.
/workspace/data/roblox-audios/roblox_audio_405/9118442028.mp3,A high pitched buzzing sound.
/workspace/data/roblox-audios/roblox_audio_405/9118441478.mp3,A metallic rattling sound.
/workspace/data/roblox-audios/roblox_audio_405/9118441466.mp3,The audio contains the sound of a doorbell being rung. The pitch of the doorbell is higher than that of a normal doorbell. The audio is crisp and clear. The audio can be used in the soundtrack of a horror movie. The audio can also be used in the soundtrack of a video game. The audio can
/workspace/data/roblox-audios/roblox_audio_405/9118437523.mp3,A high pitched whirring sound.
/workspace/data/roblox-audios/roblox_audio_405/9118437212.mp3,The audio is of a synthesized robotic voice. The robotic voice is speaking in a monotone voice. The robotic voice is speaking in a synthesized voice. The robotic voice is speaking in a synthesized voice. The robotic voice is speaking in a synthesized voice. The robotic voice is speaking
/workspace/data/roblox-audios/roblox_audio_405/9118272630.mp3,A synthesized voice is speaking in a robotic voice. The voice is speaking in a monotone voice. The voice is speaking in a robotic voice. The voice is speaking in a monotone voice. The voice is speaking in a robotic voice. The voice is speaking in a monotone voice. The voice is speaking in a
/workspace/data/roblox-audios/roblox_audio_405/9118192640.mp3,The audio features the sound of a pen scribbling on a piece of paper.
/workspace/data/roblox-audios/roblox_audio_405/9118189475.mp3,"A high pitched buzzing is present in the foreground of this recording. In the background, a group of people are talking. In the foreground, the buzzing is louder than the voices of the people in the background. The buzzing sounds like a swarm of bees. This recording can be used"
/workspace/data/roblox-audios/roblox_audio_405/9118189079.mp3,The audio features the sound of someone flipping through a book. It sounds like a book being flipped through quickly. The audio is high quality and clear. There are no other sounds in the audio. The audio is suitable for use in a movie or a video game. It could also be used as a ringtone. The
/workspace/data/roblox-audios/roblox_audio_405/9117144699.mp3,"A beep occurs, followed by a digital beep."
/workspace/data/roblox-audios/roblox_audio_405/9117144485.mp3,A machine beeps and a button is pushed.
/workspace/data/roblox-audios/roblox_audio_405/9117112399.mp3,A beeping sound is heard in the foreground.
/workspace/data/roblox-audios/roblox_audio_405/9117110802.mp3,The audio is of a wooden rattle being shaken. The rattle is made of wood and is shaken by a person. The sound of the rattle being shaken can be heard in the audio. The rattle is being shaken by a person. The sound of the rattle being shaken can be heard in the audio
/workspace/data/roblox-audios/roblox_audio_405/9116916661.mp3,A beeping sound is going off and then a high pitched whistle is blowing. The beeping sound is going off again and then the high pitched whistle is blowing again. The beeping sound is going off again and then the high pitched whistle is blowing again. The beeping sound is
/workspace/data/roblox-audios/roblox_audio_405/9114833335.mp3,A large motor vehicle engine is revving.
/workspace/data/roblox-audios/roblox_audio_405/9114474458.mp3,A beep sound is made.
/workspace/data/roblox-audios/roblox_audio_405/9114471466.mp3,A small electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9114471250.mp3,A zipper is being opened and closed.
/workspace/data/roblox-audios/roblox_audio_405/9114470855.mp3,A squeaky toy is being played with.
/workspace/data/roblox-audios/roblox_audio_405/9114470458.mp3,A squeaky toy is squeaking.
/workspace/data/roblox-audios/roblox_audio_405/9114470187.mp3,A small electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9114249760.mp3,A shaker is shaken.
/workspace/data/roblox-audios/roblox_audio_405/9114247499.mp3,A loud hissing sound.
/workspace/data/roblox-audios/roblox_audio_405/9113933007.mp3,A small electronic beep.
/workspace/data/roblox-audios/roblox_audio_405/9113880642.mp3,A beep is heard.
/workspace/data/roblox-audios/roblox_audio_405/9113880475.mp3,A high pitched beep.
/workspace/data/roblox-audios/roblox_audio_405/9113400252.mp3,A short beep.
/workspace/data/roblox-audios/roblox_audio_404/9125772720.mp3,A swishing sound with a high-pitched whistle at the end.
/workspace/data/roblox-audios/roblox_audio_404/9120725429.mp3,A whoosh sound is heard.
/workspace/data/roblox-audios/roblox_audio_404/9120274414.mp3,The audio is of a toilet being flushed. The sound of the toilet being flushed is loud and echoes in the bathroom. The toilet is old and squeaks when it is flushed. The sound of the toilet being flushed is loud and echoes in the bathroom. The
/workspace/data/roblox-audios/roblox_audio_404/9114833449.mp3,A car is accelerating and shifting into a higher gear.
/workspace/data/roblox-audios/roblox_audio_404/9114833371.mp3,A car is accelerating quickly.
/workspace/data/roblox-audios/roblox_audio_404/9114832574.mp3,A car is passing by quickly.
/workspace/data/roblox-audios/roblox_audio_404/9114832399.mp3,The sound of a car passing by quickly.
/workspace/data/roblox-audios/roblox_audio_404/9113657538.mp3,A chair is being moved across a wooden floor.
/workspace/data/roblox-audios/roblox_audio_403/9114436164.mp3,A hard object is banged against another hard object.
/workspace/data/roblox-audios/roblox_audio_403/9038924534.mp3,"A musical instrument is being played, and a string is being plucked. The pitch of the string is adjusted to produce a higher or lower pitch. The string is then plucked again, and the pitch is adjusted again to produce a higher or lower pitch. The string is then plucked again, and the pitch is"
/workspace/data/roblox-audios/roblox_audio_403/1848272916.mp3,"A short, loud, metallic clang is followed by a brief pause. This is repeated a few times in a row. This is a common sound used in video games and movies when a character is hit by a weapon or object. This sound can be used to create a sense of tension and excitement. It can also be"
/workspace/data/roblox-audios/roblox_audio_402/9125980784.mp3,"The audio features a synthesized sound effect that resembles a beeping noise. The sound effect is short, loud, and repetitive. It could be used in a video game or movie to create a sense of urgency or danger. Additionally, it could also be used as a sound effect in a science fiction movie or video game"
/workspace/data/roblox-audios/roblox_audio_402/9120248399.mp3,A train horn is sounding.
/workspace/data/roblox-audios/roblox_audio_402/9114449879.mp3,The audio is of an alarm clock ringing. The alarm clock is ringing loudly. The alarm clock is a digital alarm clock. The digital alarm clock is ringing loudly. The digital alarm clock is ringing loudly. The digital alarm clock is ringing loudly. The digital alarm clock is ringing loudly. The
/workspace/data/roblox-audios/roblox_audio_402/9114436020.mp3,A loud popping sound.
/workspace/data/roblox-audios/roblox_audio_402/9114436019.mp3,"A loud thump occurs, followed by a few seconds of silence."
/workspace/data/roblox-audios/roblox_audio_402/9114435561.mp3,A door is slammed shut.
/workspace/data/roblox-audios/roblox_audio_402/9114124861.mp3,A cat is meowing.
/workspace/data/roblox-audios/roblox_audio_402/1842440986.mp3,A low-pitched synthesized sound is playing. The sound is deep and resonant. The sound has an electronic quality to it. The sound is a synthesized version of a bass drum. The sound has a metallic quality to it. The sound is not a real bass drum. The sound is a synthes
/workspace/data/roblox-audios/roblox_audio_401/9125787139.mp3,A high pitched buzzing sound.
/workspace/data/roblox-audios/roblox_audio_401/9117963275.mp3,A synthesized sound effect of a rising note.
/workspace/data/roblox-audios/roblox_audio_401/9117070935.mp3,A small buzzing sound is followed by a single short burst of a power tool.
/workspace/data/roblox-audios/roblox_audio_401/9116394525.mp3,"The audio features a synthesized sound effect. The sound effect starts off as a low pitched rumble and gradually increases in pitch and volume. The sound effect has a metallic quality to it. The sound effect can be used in a variety of applications such as video games, movies, and commercials. The sound effect"
/workspace/data/roblox-audios/roblox_audio_401/9116393588.mp3,The low quality recording features a synthesized male voice. The recording is noisy and in mono. It sounds like a male voice is speaking. The recording is in mono and noisy. It sounds like a male voice is speaking. The recording is in mono and noisy. It sounds like a male voice is speaking.
/workspace/data/roblox-audios/roblox_audio_401/9043183024.mp3,"A loud, thumping sound is followed by a whooshing sound."
/workspace/data/roblox-audios/roblox_audio_400/9114427218.mp3,A single snapping sound is made.
/workspace/data/roblox-audios/roblox_audio_400/9114427054.mp3,Someone snaps their fingers quickly.
/workspace/data/roblox-audios/roblox_audio_400/9114427051.mp3,A single snap is made.
/workspace/data/roblox-audios/roblox_audio_400/9113137718.mp3,A short burst of clapping.
/workspace/data/roblox-audios/roblox_audio_400/9042820074.mp3,A metallic object is being tapped on a hard surface. This is a metallic object being tapped on a hard surface. This is a metallic object being tapped on a hard surface. This is a metallic object being tapped on a hard surface. This is a metallic object being tapped
/workspace/data/roblox-audios/roblox_audio_40/9126275303.mp3,A small wood object is dropped onto a hard surface. The wood object makes a small popping sound as it hits the surface.
/workspace/data/roblox-audios/roblox_audio_40/9126271095.mp3,A plastic bottle is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9126265735.mp3,A short burst of a plastic or metal object being smacked against another plastic or metal object. The sound of the impact reverberates and echoes in the background. The sound is sharp and crisp. The audio is in mono. There is no background noise. The audio is of good quality. The audio can be
/workspace/data/roblox-audios/roblox_audio_40/9126189005.mp3,A high pitched beep followed by a low pitched beep. The low pitched beep is louder than the high pitched beep.
/workspace/data/roblox-audios/roblox_audio_40/9125746466.mp3,A gun is being cocked.
/workspace/data/roblox-audios/roblox_audio_40/9125709193.mp3,A person drinking from a plastic water bottle.
/workspace/data/roblox-audios/roblox_audio_40/9125688297.mp3,A metal object is being dropped on a hard surface. The object is metallic and has a sharp edge. The sound is echoing in the background. The audio is in mono. There is no background noise. The audio can be used as a sound effect in a movie or a video game. The audio can also be used as
/workspace/data/roblox-audios/roblox_audio_40/9125501022.mp3,A bell rings and a coin drops to the floor.
/workspace/data/roblox-audios/roblox_audio_40/9125428921.mp3,"A single, short, sharp, staccato click is heard."
/workspace/data/roblox-audios/roblox_audio_40/9125399385.mp3,The audio is of a knife being unsheathed from its sheath. The sound of the knife being unsheathed from its sheath can be heard in the audio.
/workspace/data/roblox-audios/roblox_audio_40/9125399179.mp3,"A person holding a metal object, such as a knife, in their hand and then placing it down on a hard surface. The sound of the knife being placed down on the hard surface is loud and clear. The audio is from the perspective of the person holding the knife, looking down at the knife on the hard surface."
/workspace/data/roblox-audios/roblox_audio_40/9120953054.mp3,"The audio contains the sound of a light switch being flicked on and off. The sound is clear and crisp, with no background noise. The audio can be used in a movie or a video game to represent the sound of a light switch being flicked on and off. It can also be used in a tutorial video to demonstrate"
/workspace/data/roblox-audios/roblox_audio_40/9120951152.mp3,A small plastic object is being dropped onto a hard surface. The object makes a small thud when it hits the surface. The audio is in mono.
/workspace/data/roblox-audios/roblox_audio_40/9120951144.mp3,A small twig snaps in half as it falls to the ground.
/workspace/data/roblox-audios/roblox_audio_40/9120852718.mp3,A card is being shuffled.
/workspace/data/roblox-audios/roblox_audio_40/9120848694.mp3,A plastic bottle is dropped on a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9120809417.mp3,A metallic object is tapped against another metallic object.
/workspace/data/roblox-audios/roblox_audio_40/9120647415.mp3,The audio consists of a single clap. The clap is a single clap. The audio is in mono. The quality of the audio is poor. There is no background noise. The audio is a single clap. The audio is in mono. The quality of the audio is poor. There is no background noise. The
/workspace/data/roblox-audios/roblox_audio_40/9120565531.mp3,A plastic bottle is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9120537602.mp3,The sound of a small plastic ball bouncing on a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9120533034.mp3,A hard object is being hit against another hard object. The sound of the hard object being hit is echoing off the surrounding environment. The sound of the hard object being hit is echoing off the surrounding environment. The sound of the hard object being hit is echoing off the surrounding environment. The sound of the hard object being hit is echo
/workspace/data/roblox-audios/roblox_audio_40/9120528272.mp3,A metallic object is being struck.
/workspace/data/roblox-audios/roblox_audio_40/9120514496.mp3,The audio features a person tapping on a glass bottle. The audio is in mono. The audio is clear and crisp. There are no other sounds in the background. The audio is suitable for use as a ringtone. The audio can also be used in a video as a sound effect. The audio can also be used
/workspace/data/roblox-audios/roblox_audio_40/9120513377.mp3,The audio consists of a series of plastic clinks. The plastic clinks are made by a plastic bottle. The plastic bottle is filled with water. The plastic bottle is shaken. The shaking of the plastic bottle causes the water to slosh around inside the plastic bottle. The
/workspace/data/roblox-audios/roblox_audio_40/9120512957.mp3,A metallic object is being tapped against another metallic object.
/workspace/data/roblox-audios/roblox_audio_40/9120512651.mp3,The audio consists of a series of pops and clicks. The first pop is followed by two clicks and then another pop. This pattern repeats several times throughout the audio. The audio is in mono. The audio is in stereo. The audio is in mono. The audio is in stereo. The audio is in
/workspace/data/roblox-audios/roblox_audio_40/9120511862.mp3,A hard object is being tapped against another hard object.
/workspace/data/roblox-audios/roblox_audio_40/9120460962.mp3,"A short, high-pitched electronic beep."
/workspace/data/roblox-audios/roblox_audio_40/9120359623.mp3,The sound of a can being opened with a can opener.
/workspace/data/roblox-audios/roblox_audio_40/9120088329.mp3,A door is being opened and closed.
/workspace/data/roblox-audios/roblox_audio_40/9119972430.mp3,"A person is breathing heavily in the foreground, while in the background a person is breathing normally. The breathing of the person in the foreground is louder than the breathing of the person in the background. The audio is a recording of the breathing of the person in the foreground."
/workspace/data/roblox-audios/roblox_audio_40/9119948717.mp3,A small metallic object is being dropped on a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9119950944.mp3,The audio consists of a metallic clanking sound. This is followed by a high-pitched ringing sound. This is followed by another metallic clanking sound. This is followed by another high-pitched ringing sound. This is followed by another metallic clanking sound. This is
/workspace/data/roblox-audios/roblox_audio_40/9119938186.mp3,A metallic object is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9119940731.mp3,A metal coin is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9119928443.mp3,The audio features a metallic object being tapped against another metallic object. The tapping is slow and deliberate. The audio is clear and crisp. There are no other sounds in the background. The audio can be used in a video game where the player is tapping a metallic object against another metallic
/workspace/data/roblox-audios/roblox_audio_40/9119923062.mp3,A glass bottle is dropped onto a hard surface.
/workspace/data/roblox-audios/roblox_audio_40/9119723799.mp3,A short kissing sound.
/workspace/data/roblox-audios/roblox_audio_40/9119671076.mp3,A small hard object is being thrown against a hard surface. The object makes a small thud when it hits the surface. The audio is a recording of the object being thrown against a hard surface. There is no background noise. The audio is in mono. The quality of the audio is poor. The audio can be used to demonstrate the
/workspace/data/roblox-audios/roblox_audio_40/9119603271.mp3,"A short, hard, sharp, metallic, wooden or plastic impact sound."
/workspace/data/roblox-audios/roblox_audio_40/9119518755.mp3,A metallic object is tapped against another metallic object.
/workspace/data/roblox-audios/roblox_audio_40/9119518588.mp3,"A metal utensil is placed on a hard surface and lightly tapped. The sound of the utensil being placed on the hard surface is heard, followed by the sound of the utensil being lightly tapped. The sound of the utensil being placed on the hard surface is louder than the sound of"
/workspace/data/roblox-audios/roblox_audio_40/9119219590.mp3,A person is playing a game on a tablet. The sound of a game being played on a tablet can be heard. The sound of a game being played on a tablet can be heard. The sound of a game being played on a tablet can be heard. The sound of a game being played on a tablet can be
/workspace/data/roblox-audios/roblox_audio_40/9119178728.mp3,The audio features the sound of a wooden box being opened and closed. The box is made of wood. The sound of the wooden box being opened and closed is loud and clear. The sound of the wooden box being opened and closed is sharp. The sound of the wooden box being opened and closed is crisp. The sound of the wooden box
/workspace/data/roblox-audios/roblox_audio_40/9119177641.mp3,"The audio is of an object being dropped onto a hard surface. The sound is loud and clear, with no background noise. The object being dropped is not specified in the title of the audio. The audio is suitable for use as a sound effect in a movie or a video game."
/workspace/data/roblox-audios/roblox_audio_40/9119126669.mp3,The audio contains the sound of a ping pong ball bouncing on a table. The ping pong ball bounces once on the table before coming to a stop. The ping pong ball bounces at a moderate speed. The ping pong ball bounces at a moderate speed. The ping pong ball
/workspace/data/roblox-audios/roblox_audio_40/9118814712.mp3,The audio consists of a series of clicks. The clicks are repetitive and rapid. The audio is in mono. There is no background noise. The audio is of poor quality. The audio can be used as a sample for beat making. The audio is suitable for beat making. The audio can be used as a sample for beat making.
/workspace/data/roblox-audios/roblox_audio_40/9118812950.mp3,A single click is followed by a series of pops.
/workspace/data/roblox-audios/roblox_audio_40/9118645763.mp3,A hollow thumping sound.
/workspace/data/roblox-audios/roblox_audio_40/9118585213.mp3,A gun is cocked and a bullet is loaded into the chamber. The sound of the gun being cocked is followed by the sound of the bullet being loaded into the chamber. This is followed by the sound of the gun being fired. The sound of the gun being cocked and the sound of the bullet being loaded into the
/workspace/data/roblox-audios/roblox_audio_40/9118046365.mp3,A pencil is being sharpened by a person. The pencil is being sharpened at a quick pace. The pencil is being sharpened by a person. The pencil is being sharpened at a quick pace. The pencil is being sharpened by
/workspace/data/roblox-audios/roblox_audio_40/9117895638.mp3,"A loud popping sound is heard, followed by the sound of a weapon being fired. The sound of the weapon being fired is followed by the sound of the weapon being reloaded. This is followed by the sound of the weapon being fired again. This is followed by the sound of the weapon being reloaded again. This is followed by the"
