audio_path,caption
/workspace/data/epidemic-audios/liquid-fx/npakl74yG4.wav,"A short, high pitched squeak is present in the recording. The squeak is very high pitched and it sounds like a small animal squeaking. There is no background noise and the recording is very clear. It is possible that the squeak is coming from a small animal such as a mouse or a squir"
/workspace/data/epidemic-audios/liquid-fx/nkG9sUzq40.wav,The audio features a small animal or bird making a chirping or squawking sound.
/workspace/data/epidemic-audios/liquid-fx/nk3uDXSbak.wav,A small metallic object is dropped on a hard surface.
/workspace/data/epidemic-audios/liquid-fx/nLh6sv2HcD.wav,A person snaps their fingers a few times in a rhythmic pattern.
/workspace/data/epidemic-audios/liquid-fx/n3kRY7ofLT.wav,The sound of a zipper being zipped up.
/workspace/data/epidemic-audios/liquid-fx/mxpqWvNaWE.wav,A hard object is struck with another hard object.
/workspace/data/epidemic-audios/liquid-fx/mwJJLEthAC.wav,A short burst of a laser gun.
/workspace/data/epidemic-audios/liquid-fx/mwIqWhl7YW.wav,A loud scratching sound is followed by a louder scratching sound. This is followed by a louder scratching sound. This is followed by a louder scratching sound. This is followed by a louder scratching sound. This is followed by a louder scratching sound. This is followed by a
/workspace/data/epidemic-audios/liquid-fx/msn0hNBxko.wav,A woman's voice is recorded in mono. There is some background noise. The audio quality is poor. The woman's voice is clear and easy to understand. The audio is a recording of the woman's voice.
/workspace/data/epidemic-audios/liquid-fx/mZcgdu36AG.wav,A loud crack is followed by a splashing sound.
/workspace/data/epidemic-audios/liquid-fx/mRldlQVDIT.wav,The audio is of a sword being drawn from its sheath. The sound of the sword being drawn from its sheath is loud and clear. The sound of the sword being drawn from its sheath is loud and clear. The sound of the sword being drawn from its sheath is loud and clear. The sound of the sword being drawn from
/workspace/data/epidemic-audios/liquid-fx/mEl0vmUZVm.wav,The sound of leaves being crunched underfoot can be heard in this audio clip. The leaves are crunched underfoot as someone walks through the forest. The leaves are crunched underfoot as someone walks through the forest. The leaves are crunched underfoot as someone walks through the forest. The leaves are
/workspace/data/epidemic-audios/liquid-fx/m7xOjOC5pI.wav,A person pulls a weapon from a holster. The weapon is a sword. The sound of the holster is audible. The sound of the sword being pulled from the holster is audible. The sound of the sword being pulled from the holster is audible. The sound of the sword being pulled from the holster is
/workspace/data/epidemic-audios/liquid-fx/m30QInFoUS.wav,Water being sprayed from a bottle.
/workspace/data/epidemic-audios/liquid-fx/lzi2GW8i6H.wav,The sound of coins rattling in a small bag as it is being shaken.
/workspace/data/epidemic-audios/liquid-fx/lidpb4iHai.wav,"A hard, plastic object is tapped against another hard, plastic object."
/workspace/data/epidemic-audios/liquid-fx/lcaK77wsh3.wav,A person jumps onto a mattress. The sound of the mattress absorbing the impact of the body is audible. The sound of the mattress absorbing the impact of the body is audible. The sound of the mattress absorbing the impact of the body is audible. The sound of the mat
/workspace/data/epidemic-audios/liquid-fx/lUg9uUj45p.wav,A person is drinking from a water bottle.
/workspace/data/epidemic-audios/liquid-fx/lNi2pVFqgO.wav,A small insect is buzzing around the microphone.
/workspace/data/epidemic-audios/liquid-fx/lMsayn1sFa.wav,A book is being flipped through.
/workspace/data/epidemic-audios/liquid-fx/lGTAvDZHeY.wav,The sound of a small sip of liquid being taken.
/workspace/data/epidemic-audios/liquid-fx/lAzlCS9kEJ.wav,A book is being dropped on a hard surface.
/workspace/data/epidemic-audios/liquid-fx/lAqQfDW3ih.wav,A short burst of water splashing on a hard surface.
/workspace/data/epidemic-audios/liquid-fx/l5rOQoHeRk.wav,Someone is sliding a pen over a piece of paper.
/workspace/data/epidemic-audios/liquid-fx/l5kv35uh0Y.wav,A paper is being crumpled.
/workspace/data/epidemic-audios/liquid-fx/l0A12BXLgs.wav,The sound of an egg being cracked into a bowl.
/workspace/data/epidemic-audios/liquid-fx/kxxcNXg0rf.wav,A small amount of liquid being poured into a container.
/workspace/data/epidemic-audios/liquid-fx/kvXHsZJeT8.wav,A coin is dropped on the floor.
/workspace/data/epidemic-audios/liquid-fx/kuTwdx1I3y.wav,A small crackling and popping sound is present in this audio clip.
/workspace/data/epidemic-audios/liquid-fx/kmhjq9b90Q.wav,A person is kissing another person on the cheek. The audio is from the perspective of the person who is being kissed. The sound of the kiss can be heard in the background. The audio is in mono. There is no background noise. The audio is clear and crisp. The audio can be used in a romantic
/workspace/data/epidemic-audios/liquid-fx/kTyhlh46Yo.wav,A liquid is being poured into a container.
/workspace/data/epidemic-audios/liquid-fx/kQOZIxVvmH.wav,A splashing water sound effect.
/workspace/data/epidemic-audios/liquid-fx/kK5WMfSEx7.wav,"A short, sharp scratching sound."
/workspace/data/epidemic-audios/liquid-fx/kItTWjxh7f.wav,Someone is swallowing water.
/workspace/data/epidemic-audios/liquid-fx/k7b1BR7Ys2.wav,A person is spraying something with a can of air freshener.
/workspace/data/epidemic-audios/liquid-fx/jiDQVTsTZa.wav,The audio consists of a series of clicks and pops. The first click is followed by a series of clicks and pops. The last click is followed by a series of clicks and pops. The clicks and pops are repetitive. There is no other sound in the audio. The audio is in mono. There is no background
/workspace/data/epidemic-audios/liquid-fx/jTr8oTozpf.wav,"A brief, sharp intake of breath."
/workspace/data/epidemic-audios/liquid-fx/jOorCe9XGF.wav,"The audio consists of a short, high-pitched squeal. The squeal has a high-pitched quality to it. The squeal has a short duration. The squeal is followed by silence. The squeal is similar to the squeal of a dog. The squeal is"
/workspace/data/epidemic-audios/liquid-fx/j7VAIcWMMu.wav,A liquid is poured into a container.
/workspace/data/epidemic-audios/liquid-fx/j26Cs6N4L3.wav,Someone is splashing water with their hand.
/workspace/data/epidemic-audios/liquid-fx/ivcqcdjYeH.wav,A person is gulping water down their throat.
/workspace/data/epidemic-audios/liquid-fx/ijm34XfsDV.wav,A door is being closed. The door is made of wood. The sound of the door being closed is muffled. The sound of the door being closed is muffled. The sound of the door being closed is muffled. The sound of the door being closed is muffled. The sound of the door being closed is
/workspace/data/epidemic-audios/liquid-fx/iQSCVkuRMI.wav,The sound of a body falling to the ground with a squishy thud.
/workspace/data/epidemic-audios/liquid-fx/i6GEj2E4AZ.wav,The audio is of a book being flipped open.
/workspace/data/epidemic-audios/liquid-fx/hmcrWWf4aF.wav,The audio is of a plastic bottle being crushed by hand. The bottle is being crushed by hand. The bottle is being crushed by hand. The bottle is being crushed by hand. The bottle is being crushed by hand. The bottle is being crushed by hand. The bottle is
/workspace/data/epidemic-audios/liquid-fx/hgKZaqY5H2.wav,"A brief, sharp smacking sound."
/workspace/data/epidemic-audios/liquid-fx/heQtJ4m38s.wav,"The audio consists of a metallic object being hit against another metallic object, creating a loud and metallic sound."
/workspace/data/epidemic-audios/liquid-fx/hafF3lzWRa.wav,"A short, sharp, metallic sound."
/workspace/data/epidemic-audios/liquid-fx/hSC3j3NzLt.wav,The sound of a paper towel being pulled from a roll.
/workspace/data/epidemic-audios/liquid-fx/hJTInGhGrq.wav,A person is sneezing. The sneeze is long and loud. The sound of the sneeze is echoing. The sound of the sneeze is loud and echoing. The sound of the sneeze is loud and echoing. The sound of the sneeze is loud and
/workspace/data/epidemic-audios/liquid-fx/hGtccCQsZM.wav,A car door is being opened and closed.
/workspace/data/epidemic-audios/liquid-fx/gyHyAZUxJd.wav,A dog is sniffing and licking.
/workspace/data/epidemic-audios/liquid-fx/gd3000nexN.wav,A person is gagging and coughing.
/workspace/data/epidemic-audios/liquid-fx/gRymv9tkXH.wav,A farting noise.
/workspace/data/epidemic-audios/liquid-fx/gGuC0sJPEg.wav,A farting sound.
/workspace/data/epidemic-audios/liquid-fx/g8A9CcGomg.wav,The audio consists of a series of short bursts of white noise. The white noise sounds like a series of short bursts of white noise. The white noise sounds like a series of short bursts of white noise. The white noise sounds like a series of short bursts of white noise. The white noise sounds like a series of short burst
/workspace/data/epidemic-audios/liquid-fx/g0CtWjxuy1.wav,The audio is of someone walking in the snow and crunching the snow under their feet. The sound is clear and crisp. The audio is in mono. There is no background noise. The quality of the audio is poor. The audio is not suitable for use in a movie. The audio is not suitable for use in a video
/workspace/data/epidemic-audios/liquid-fx/fz4j7rtYNw.wav,A bottle is being shaken.
/workspace/data/epidemic-audios/liquid-fx/fomqSioO39.wav,A small object is dropped onto a hard surface.
/workspace/data/epidemic-audios/liquid-fx/fk3PONhoFG.wav,A person is walking on a rocky surface and their footsteps are muffled by the rocky terrain. The sound of their footsteps is muffled by the rocky terrain. The sound of their footsteps is muffled by the rocky terrain. The sound of their footsteps is muffled by the rocky
/workspace/data/epidemic-audios/liquid-fx/fb7yvnA2ly.wav,A short sniffing sound.
/workspace/data/epidemic-audios/liquid-fx/fZJDy5IcXJ.wav,A high-pitched electronic whirring sound.
/workspace/data/epidemic-audios/liquid-fx/fVaoYw3sW9.wav,The audio is of someone jumping into a pool of water. The sound is of the splashing of the water and the squeaking of the person's feet as they land on the bottom of the pool. The audio is in mono and the quality of the recording is poor.
/workspace/data/epidemic-audios/liquid-fx/fPe9QAkPCD.wav,A small splash of water.
/workspace/data/epidemic-audios/liquid-fx/evRwI9HIQd.wav,"A short, sharp, stabbing sound."
/workspace/data/epidemic-audios/liquid-fx/ehjo6PFw8e.wav,A person sneezing.
/workspace/data/epidemic-audios/liquid-fx/eYEkmqEOxj.wav,A small metallic object is clinking against another metallic object.
/workspace/data/epidemic-audios/liquid-fx/eXT6do5dUA.wav,A woman is walking in high heels.
/workspace/data/epidemic-audios/liquid-fx/eTSXbRlapq.wav,The audio features the sound of paper being crumpled.
/workspace/data/epidemic-audios/liquid-fx/eIZd846ulL.wav,The audio features the sound of something being dropped into a body of water. The water splashes and gurgles as the object is dropped into the water. The audio is in stereo and has a clear and crisp quality to it. It would be suitable for use in a movie or a video game.
/workspace/data/epidemic-audios/liquid-fx/eITOgnccco.wav,A metallic object is being shaken and rattled.
/workspace/data/epidemic-audios/liquid-fx/dz86TJ8CbN.wav,A sizzling sound effect.
/workspace/data/epidemic-audios/liquid-fx/dx2mxTFJiL.wav,"The audio features the sound of water splashing and bubbling, suitable for use as a sound effect in a movie or video game, or as background sound for a swimming pool or water park."
/workspace/data/epidemic-audios/liquid-fx/dnTfdN21iX.wav,A whoosh sound effect.
/workspace/data/epidemic-audios/liquid-fx/dmxxclnohZ.wav,A synthesized sound effect that sounds like a laser beam being fired from a laser gun. This sound effect could be used in a science fiction movie or video game to create a futuristic atmosphere. It could also be used as a sound effect for a laser gun in a science fiction movie or video game. The sound effect
/workspace/data/epidemic-audios/liquid-fx/df99XrBCN0.wav,The sound of a small piece of paper being crumpled.
/workspace/data/epidemic-audios/liquid-fx/ddhqJAPWAv.wav,The audio is of a splashing sound. The sound is of water splashing in a puddle. The puddle is in the shape of a circle. The puddle is in the shape of a circle because it is in the shape of a circle. The puddle is in the shape
/workspace/data/epidemic-audios/liquid-fx/dOXgNw1onE.wav,The audio captures the sound of a ping pong ball bouncing on a table. The ping pong ball bounces on the table and the audio captures the sound of the ping pong ball bouncing on the table. The ping pong ball bounces on the table and the audio captures the sound of
/workspace/data/epidemic-audios/liquid-fx/dKXEliHIxI.wav,A bubble is being blown into the microphone.
/workspace/data/epidemic-audios/liquid-fx/dIaBmHhzG5.wav,A person takes a deep breath and then exhales.
/workspace/data/epidemic-audios/liquid-fx/dDCSwadY9e.wav,A short burst of a spray bottle.
/workspace/data/epidemic-audios/liquid-fx/d737yfkoO4.wav,"A short burst of static is emitted from an electronic device, suitable for creating a futuristic or cyberpunk atmosphere in various contexts such as video games or movies."
/workspace/data/epidemic-audios/liquid-fx/cqiWCiVNYy.wav,A person is using a laser cutter to cut a piece of cardboard.
/workspace/data/epidemic-audios/liquid-fx/cq67E33ZVa.wav,The audio is of someone jumping into a pool of water. The person is splashing around in the water. The audio is in mono. There is no background noise. The audio is clear and crisp. The audio can be used in a video game where the character is jumping into water. The audio can also be used
/workspace/data/epidemic-audios/liquid-fx/ckubYSEVzJ.wav,A wet squishy squeaky sound.
/workspace/data/epidemic-audios/liquid-fx/ck4mNEknZJ.wav,"The sound of a zipper being opened and closed at a moderate speed, recorded in mono with no background noise."
/workspace/data/epidemic-audios/liquid-fx/cOVE4iC267.wav,"A loud, high-pitched whistling sound."
/workspace/data/epidemic-audios/liquid-fx/cJ75Hqdgbu.wav,A short burst of a spray bottle.
/workspace/data/epidemic-audios/liquid-fx/c7IQ741BKf.wav,A short burst of static followed by a short burst of white noise.
/workspace/data/epidemic-audios/liquid-fx/bxnLv02Pm4.wav,A person is slurping loudly.
/workspace/data/epidemic-audios/liquid-fx/bmyBkCURUN.wav,"A series of short, high pitched and low pitched whistling noises alternating in a pattern."
/workspace/data/epidemic-audios/liquid-fx/bmYHEuRU34.wav,A person snorts and sneezes.
/workspace/data/epidemic-audios/liquid-fx/biiILME8iP.wav,Someone is shaking a bottle of pills.
/workspace/data/epidemic-audios/liquid-fx/bdxdf01Ezt.wav,"The sound of a person walking on a gravel path, with the gravel crunching underfoot, can be heard in the background at a moderate pace."
/workspace/data/epidemic-audios/liquid-fx/bGDXDOr1pn.wav,A person is spraying a liquid onto a surface.
/workspace/data/epidemic-audios/liquid-fx/bEm7vOSIRj.wav,A card is being shuffled.
/workspace/data/epidemic-audios/liquid-fx/b3NwAIOcQD.wav,A person is gulping water down their throat.
/workspace/data/epidemic-audios/liquid-fx/aoZhJLQMkB.wav,The audio is of a ball bouncing on a hard surface. The ball is bouncing in a repetitive pattern. The audio is in mono. There are no other sounds in the audio. The audio is clear and crisp. There is no background noise. The audio can be used in a game where the player has to
/workspace/data/epidemic-audios/liquid-fx/an8VzhF9KQ.wav,The audio features the sound of water splashing and bubbling. The water is flowing from a fountain. The audio is in mono. There is no background noise. The audio is of good quality. It can be used as a background sound effect in a movie. It can also be used as a sound effect in
/workspace/data/epidemic-audios/liquid-fx/adwKH46JjC.wav,A sip of liquid is taken from a bottle and then the bottle is capped.
/workspace/data/epidemic-audios/liquid-fx/aT3YXYhBeg.wav,A low-pitched buzzing sound is present in this audio.
/workspace/data/epidemic-audios/liquid-fx/a1Gt9gEiNz.wav,A person flipping through the pages of a book.
/workspace/data/epidemic-audios/liquid-fx/ZsDlvZuKbd.wav,A small splash of water.
/workspace/data/epidemic-audios/liquid-fx/ZoV3Xpef7N.wav,The audio is of someone splashing around in a bathtub full of water. The water is gurgling and sloshing around as the person moves around in the tub. The audio is in stereo and has a clear and crisp quality to it. It would be suitable for use in a video game or movie where
/workspace/data/epidemic-audios/liquid-fx/ZmLIMoViO5.wav,The audio features the sound of a plastic bottle being opened and the liquid being poured into a glass. The sound of the plastic bottle being opened is followed by the sound of the liquid being poured into a glass. The sound of the plastic bottle being opened is followed by the sound of the liquid being poured
/workspace/data/epidemic-audios/liquid-fx/ZetP2f9lik.wav,A spray bottle is being used to spray water. The bottle is being shaken before it is sprayed. The water is being sprayed into the air. The water is being sprayed into the air. The water is being sprayed into the air. The water is being sprayed into the air. The water is
/workspace/data/epidemic-audios/liquid-fx/ZQyIz8Ti8H.wav,A person is sneezing.
/workspace/data/epidemic-audios/liquid-fx/Z72F70GglG.wav,A brief burst of gunfire.
/workspace/data/epidemic-audios/liquid-fx/Z5cbatV7Vo.wav,The audio features the muffled and distorted sound of an object being dropped onto a hard surface in mono. It is of poor quality and suitable for use in a horror movie but not suitable for use in a comedy movie.
/workspace/data/epidemic-audios/liquid-fx/Z0lgTHLFx6.wav,A person jumps and lands on a hard surface.
/workspace/data/epidemic-audios/liquid-fx/YzbbRn39t6.wav,The audio is of a piece of paper being dropped on a hard surface. The paper is crumpled as it falls to the ground. The audio is in mono and there is no background noise. The audio is clear and crisp. The quality of the audio is good. The audio is suitable for use in a video production.
/workspace/data/epidemic-audios/liquid-fx/Yx8AkhF99C.wav,A bubbly fountain of water is gurgling and splashing in the foreground while a man is speaking in the background.
/workspace/data/epidemic-audios/liquid-fx/Yc8cr5dk6H.wav,A bubbling underwater sound effect.
/workspace/data/epidemic-audios/liquid-fx/YY9aMRHB1W.wav,A short burst of static.
/workspace/data/epidemic-audios/liquid-fx/Y3LcKOD032.wav,A coin is flipped in the air and lands on a hard surface.
/workspace/data/epidemic-audios/liquid-fx/XqFGuYYItY.wav,A person is blowing into a balloon and releasing the air.
/workspace/data/epidemic-audios/liquid-fx/XnPx4aZCME.wav,The audio contains the sound of an object hitting another object. The sound is muffled and echoing. The audio is in mono. There is no background noise. The audio can be used in a video game.
/workspace/data/epidemic-audios/liquid-fx/Xai7DTWFo8.wav,A person is sneezing.
/workspace/data/epidemic-audios/liquid-fx/XXSn4ae3Qt.wav,A person makes a swooshing sound with their mouth.
/workspace/data/epidemic-audios/liquid-fx/XPR7OnlE31.wav,"The audio is of a dog sniffing. The dog is sniffing the ground, grass, and other objects. The audio is clear and crisp. The audio can be used in a movie or a video game where the dog is searching for something. It can also be used in an advertisement where the dog is advertising"
/workspace/data/epidemic-audios/liquid-fx/X4IxKjVbg0.wav,A short snare drum hit.
/workspace/data/epidemic-audios/liquid-fx/WaOCYViU4G.wav,The audio features the sound of someone opening and closing a door. The door is made of wood and creaks as it opens and closes. The sound is crisp and clear. There are no other sounds in the background. The audio can be used in a horror movie to create a scary atmosphere. It can also be used in a
/workspace/data/epidemic-audios/liquid-fx/WYQcR3zCrJ.wav,"A short, high-pitched beep."
/workspace/data/epidemic-audios/liquid-fx/WOJ8iadZSk.wav,The audio is of a weapon being fired. The sound of the weapon being fired is loud and echoes in the background. The sound of the weapon being fired is loud and echoes in the background. The sound of the weapon being fired is loud and echoes in the background. The sound of the weapon being fired is loud and echoes
/workspace/data/epidemic-audios/liquid-fx/WJWp4aaFYD.wav,A liquid is poured into a container.
/workspace/data/epidemic-audios/liquid-fx/W84sUEHVDi.wav,The audio contains the sound of someone sneezing. The sneeze is long and loud. The sound of the sneeze is echoing and reverberating. The audio is in mono. There is no background noise. The audio is clear and crisp. The audio can be used as a sound effect in
/workspace/data/epidemic-audios/liquid-fx/W4EtvLQuyi.wav,The audio contains the sound of someone walking on gravel. The gravel is being crunched under the person's feet. The audio is in mono. There is no background noise. The quality of the audio is average. The audio can be used in a scene where someone is walking on gravel.
/workspace/data/epidemic-audios/liquid-fx/W3oLF916Yw.wav,The audio captures the sound of a door being slammed shut. This could be the sound of a door being closed in a room or a door being slammed shut in a car. The audio could be used in a movie or a video game to create a suspenseful atmosphere. The audio could also be used in a video tutorial to
/workspace/data/epidemic-audios/liquid-fx/VzKs9ikpuZ.wav,The audio contains the sound of a slap. The slap is sharp and sudden. The sound of the slap is loud and echoes in the background. The slap is also accompanied by the sound of skin slapping against skin. The slap is also accompanied by the sound of a whip cracking in the background. The
/workspace/data/epidemic-audios/liquid-fx/Vo7ubLtv2w.wav,The audio is of a whip cracking in the air. The whip is made of leather. The cracking of the whip is loud. The whip is made of leather. The cracking of the whip is loud. The whip is made of leather. The cracking of the whip is loud
/workspace/data/epidemic-audios/liquid-fx/VkBcURog4x.wav,"A camera shutter is opened, releasing a burst of light."
/workspace/data/epidemic-audios/liquid-fx/VPmUoObeU7.wav,The sound of someone spraying deodorant onto their armpits.
/workspace/data/epidemic-audios/liquid-fx/VFTXvd6JgM.wav,"A female voice makes a short, high-pitched sound."
/workspace/data/epidemic-audios/liquid-fx/V2AyDYPhUF.wav,"A short, squishy, rubber-like sound."
/workspace/data/epidemic-audios/liquid-fx/UpoOO3PITn.wav,Someone is splashing water in a bathtub. The water is bubbling and gurgling. The audio is in mono. There is no background noise. The audio is in stereo. The audio is in mono. The audio is in stereo. The audio is in mono. The audio
/workspace/data/epidemic-audios/liquid-fx/UWvyB3p83S.wav,A bottle is being opened.
/workspace/data/epidemic-audios/liquid-fx/UV3zrDcsTj.wav,"The audio consists of a series of sharp noises. The noises are short and sharp, and they sound like they are being made by a sharp object such as a knife or a razor. The noises are loud and sharp, and they sound like they are being made by a sharp object such as a knife or a raz"
/workspace/data/epidemic-audios/liquid-fx/USTMx7SPDZ.wav,The audio features the sound of a book being flipped through. The pages of the book are flipped back and forth at different speeds. The sound of the book being flipped through can be heard in the background. The sound of the book being flipped through can be heard in the background. The sound of the
/workspace/data/epidemic-audios/liquid-fx/US34y7TJTs.wav,The audio captures the sound of a plastic bottle being thrown into a body of water. The bottle makes a splashing sound as it hits the water and sinks to the bottom. The audio also captures the sound of the bottle bobbing up and down in the water.
/workspace/data/epidemic-audios/liquid-fx/UOo8T8y44l.wav,"A loud whooshing sound is present in this audio with no background noise. It is in mono and has low fidelity. The audio of a weapon can be used in a video game, movie, or trailer."
/workspace/data/epidemic-audios/liquid-fx/UDE8uJyVMh.wav,"A synthesizer is playing a short, staccato melody."
/workspace/data/epidemic-audios/liquid-fx/UCoqfJNl5r.wav,A low quality recording of a sword being drawn from a scabbard. The recording is very noisy and the sound of the sword being drawn is muffled. The recording is in mono and the quality of the recording is very poor. The sound of the sword being drawn is muffled and the recording is very noisy.
/workspace/data/epidemic-audios/liquid-fx/U5klwz1NNC.wav,"The sound of a person shuffling through a deck of playing cards, searching for a specific card, captured from the perspective of the person shuffling the cards."
/workspace/data/epidemic-audios/liquid-fx/Tz669Wpr9n.wav,A coin is dropped into a metal bowl. The sound of the coin dropping into the bowl is loud and echoing. The sound of the coin dropping into the bowl is loud and echoing. The sound of the coin dropping into the bowl is loud and echoing. The sound of the coin dropping into
/workspace/data/epidemic-audios/liquid-fx/TypdqCtn26.wav,A solitary snapping sound.
/workspace/data/epidemic-audios/liquid-fx/Tt5faXucca.wav,A sword being drawn from a scabbard.
/workspace/data/epidemic-audios/liquid-fx/TkITHfiSwA.wav,"A short, sharp, stabbing sound of a knife being sharpened on a sharpening stone."
/workspace/data/epidemic-audios/liquid-fx/Ti9ok5Nwa3.wav,A metal object is being shaken and rattled.
/workspace/data/epidemic-audios/liquid-fx/TVPXMR4BBS.wav,A short burst of a spray bottle.
/workspace/data/epidemic-audios/liquid-fx/TVCsvamNdf.wav,"The audio is of a wooden door being opened and closed, with the sound of the opening longer and louder than the sound of the closing. The sounds can be heard from a distance."
/workspace/data/epidemic-audios/liquid-fx/TS1sKa8w8J.wav,A monster is hissing and growling.
/workspace/data/epidemic-audios/liquid-fx/T4Ei28ul7x.wav,A short farting noise.
/workspace/data/epidemic-audios/liquid-fx/SvmYgWKud3.wav,The audio is of a person flipping through the pages of a book.
/workspace/data/epidemic-audios/liquid-fx/Sof8Qm8iXz.wav,"The audio features a series of loud and splashy splashing and crashing noises, created by an object being dropped into a body of water, resulting in a impact on the surface of the water."
/workspace/data/epidemic-audios/liquid-fx/SmQoHIupfo.wav,A paper is being ripped.
/workspace/data/epidemic-audios/liquid-fx/Sc0ZNjAuXA.wav,The audio contains the sound of a toilet being flushed. The toilet gurgles loudly as it empties its contents into the plumbing system. The toilet is located in a public restroom. The toilet is located in a public restroom. The toilet is located in a
/workspace/data/epidemic-audios/liquid-fx/SWZmMcn1uB.wav,The audio is of a liquid being poured into a container. The liquid is gurgling and splashing as it is poured into the container. The audio is in mono.
/workspace/data/epidemic-audios/liquid-fx/SU2shnFsck.wav,The audio is of a person sniffing. The audio is in mono. The audio is clear and crisp. There is no background noise. The audio can be used in a movie scene where a character is sniffing something. The audio can also be used in a video game where a character is sniffing something. The
/workspace/data/epidemic-audios/liquid-fx/SS9nYDSDlz.wav,A zipper is being unzipped.
/workspace/data/epidemic-audios/liquid-fx/SOSVvuHSc5.wav,A book is being flipped through.
/workspace/data/epidemic-audios/liquid-fx/SNE9Et4pKM.wav,A short burst of an object hitting a hard surface. The sound is muffled and muted. The audio is in mono. There is no background noise. The audio quality is poor. The audio is in mono. There is no background noise. The audio is in mono. There is no background noise. The audio is
/workspace/data/epidemic-audios/liquid-fx/S0vn2wGx8O.wav,A small explosion of a firecracker.
/workspace/data/epidemic-audios/liquid-fx/Rt9RTCjKWM.wav,The audio consists of a sound effect of a sword being swung. The sound effect is of a sword being swung through the air. The sound effect is in mono. The quality of the sound effect is not very good. The sound effect is of a sword being swung through the air. The sound effect is in mono.
/workspace/data/epidemic-audios/liquid-fx/Rt5CvHaieh.wav,Someone blowing bubbles through a straw.
/workspace/data/epidemic-audios/liquid-fx/Rd6qLN7Gza.wav,A person burps and then spits out a small amount of air from the back of their throat.
/workspace/data/epidemic-audios/liquid-fx/RcwUGnMPaB.wav,The audio features the sound of a water bottle being opened and poured. The water bottle is being opened by unscrewing the cap and then the water is being poured into a glass. The sound of the water bottle being opened and the pouring of the water into the glass can be heard. The sound of the water
/workspace/data/epidemic-audios/liquid-fx/RQ5pRzHnE5.wav,A series of electronic beeps or clicks.
/workspace/data/epidemic-audios/liquid-fx/RMiE64zfqx.wav,"The clear and loud sound of a person cautiously walking down a staircase. The audio is in mono and of good quality, making it suitable for use in horror movies, video games, tutorials, and other video projects."
/workspace/data/epidemic-audios/liquid-fx/RMeOorpGFQ.wav,"The sound of a pen writing on paper, followed by the pen being lifted and placed back down."
/workspace/data/epidemic-audios/liquid-fx/RIAk4FpLGP.wav,The sound of someone shaking a metal canister of baking powder with the powder rattling around inside. The audio is clear and in stereo with no background noise.
/workspace/data/epidemic-audios/liquid-fx/RGyJiyN7dI.wav,"A splash occurs, and water gurgles and bubbles."
/workspace/data/epidemic-audios/liquid-fx/RBIMWR0P2v.wav,The audio consists of the sound of leaves rustling in the wind. The leaves are rustling in the wind. The leaves are rustling in the wind. The leaves are rustling in the wind. The leaves are rustling in the wind. The leaves are rustling in the wind. The leaves are rustling in the wind. The
/workspace/data/epidemic-audios/liquid-fx/R8G1jvbG2o.wav,"A small splash occurs, followed by bubbles rising to the surface of the water."
/workspace/data/epidemic-audios/liquid-fx/R55AC1OcL3.wav,A person is gulping water from a sports drink bottle.
/workspace/data/epidemic-audios/liquid-fx/QZ7zX5eZOR.wav,A person spraying deodorant from a can onto their armpits.
/workspace/data/epidemic-audios/liquid-fx/QY7e7cZ3tc.wav,The audio features a stuttering sound effect. This sound effect is commonly used in movies and video games to create a sense of unease or tension. It can also be used to create a sense of confusion or disorientation in the listener.
/workspace/data/epidemic-audios/liquid-fx/QVc17CT3Gc.wav,A small child is making a high-pitched squeal.
/workspace/data/epidemic-audios/liquid-fx/Q4fGl7AGAh.wav,A small splash of water.
/workspace/data/epidemic-audios/liquid-fx/Pyx5elcbTc.wav,A person is bouncing a basketball on a hard surface. The sound of the bouncing ball is amplified by the hard surface. The audio is a recording of the bouncing ball on a hard surface. The audio is a recording of the bouncing ball on a hard surface. The audio is a recording of the b
/workspace/data/epidemic-audios/liquid-fx/PwCT1Mcj80.wav,A piece of paper is being ripped.
/workspace/data/epidemic-audios/liquid-fx/PrSBjhcpvL.wav,The audio consists of the sound of a book being flipped open. The sound is that of a book being flipped open. The quality of the sound is good. The sound is clear and crisp. There are no other sounds in the background. The sound is that of a book being flipped open. The sound is
/workspace/data/epidemic-audios/liquid-fx/PqJh3r0Mw3.wav,The sound of a bubble being blown into the microphone.
/workspace/data/epidemic-audios/liquid-fx/PoK4kl3NKo.wav,A small metallic object is being shuffled in the palm of a hand.
/workspace/data/epidemic-audios/liquid-fx/PnGiZ2OOSb.wav,"A short, sharp, stabbing sound, like a knife or a pencil being jabbed into a surface."
/workspace/data/epidemic-audios/liquid-fx/PmSo7l7yOU.wav,"A short, high-pitched scraping sound."
/workspace/data/epidemic-audios/liquid-fx/Ped3fNtUPI.wav,"The audio contains the sound of someone falling to the ground. The sound is muffled and indistinct. It is likely that the person fell on a hard surface, such as concrete or asphalt. The sound of the fall is muffled and indistinct. It is likely that the person fell on a hard surface,"
/workspace/data/epidemic-audios/liquid-fx/PQHpP8xNx6.wav,The audio is of a splashing sound. The sound is of water splashing on a hard surface. The sound is clear and crisp. The audio can be used in the background of a cooking video. The audio can also be used in the background of a cooking video. The audio can also be used in the background
/workspace/data/epidemic-audios/liquid-fx/P3627yxjam.wav,The audio features the sound of a plastic bag being crumpled and crinkled. The plastic bag is crumpled and crinkled. The plastic bag is crumpled and crinkled. The plastic bag is crumpled and crinkled. The plastic bag is crum
