audio_path,caption
/workspace/data/epidemic-audios/vehicle-doors/3g5MOA3TAC.wav,The sharp sound of a hard object being dropped onto a hard surface.
/workspace/data/epidemic-audios/vehicle-doors/3ewCC6nY6c.wav,The sound of a door knob being turned and rattling as it is being turned.
/workspace/data/epidemic-audios/vehicle-doors/3Lk8COZZEp.wav,The sound of a door being closed.
/workspace/data/epidemic-audios/vehicle-doors/3G9epZCaXm.wav,"The clear and crisp sound of a car door closing in mono, perfect for use in movies, video games, or music videos."
/workspace/data/epidemic-audios/vehicle-doors/3Cmr6iHa2l.wav,"The audio consists of a single thumping sound, produced by a hard object hitting a hard surface. The specific hard object and surface are not mentioned in the audio."
/workspace/data/epidemic-audios/vehicle-doors/37WQfQNVvb.wav,The slamming sound of a door closing.
/workspace/data/epidemic-audios/vehicle-doors/379GPvAqi9.wav,The sound of a door being opened and then closed.
/workspace/data/epidemic-audios/vehicle-doors/2k1ywpeF64.wav,The loud bang reverberates against a hard surface.
/workspace/data/epidemic-audios/vehicle-doors/2Pvz7BVklb.wav,"The audio captures the sound of a person falling onto a hard surface, with a loud thud and the subsequent impact of hitting the ground. It is recorded in mono with poor quality and no background noise."
/workspace/data/epidemic-audios/vehicle-doors/2AjP2EedSJ.wav,"The sound of a gun being cocked, followed by the loud bang of a fired bullet."
/workspace/data/epidemic-audios/vehicle-doors/24qHIiUIqi.wav,"The audio contains a loud, clear bang sound in mono, perfect for use as a sound effect in video games and movies."
/workspace/data/epidemic-audios/vehicle-doors/1jz8KSUlN6.wav,The sound of a car door being opened.
/workspace/data/epidemic-audios/vehicle-doors/1hD9yRogU7.wav,"The loud and echoing sound of a hard object being hit against another hard object, likely a door or a wall. Possibly from a movie, video game or real life, with the person making the sound potentially being angry, frustrated, or trying to make a point or get someone's attention."
/workspace/data/epidemic-audios/vehicle-doors/1E4rXaS8qI.wav,The clear and crisp sound of a car door being closed. No background noises. The audio is in stereo format.
/workspace/data/epidemic-audios/vehicle-doors/14QDlUEeYJ.wav,"The audio captures the sound of a drawer being opened and closed, with a noticeable squeaking noise. It is a clear and crisp recording in mono, perfect for video productions that need this specific sound effect."
/workspace/data/epidemic-audios/vehicle-doors/0tBVuVZuZL.wav,The sound of a door being unlocked and opened.
/workspace/data/epidemic-audios/vehicle-doors/0sU72WKcGX.wav,The sound of a car door being opened and closed.
/workspace/data/epidemic-audios/vehicle-doors/0fE8fmKiqW.wav,The sound of a car door being opened and closed.
/workspace/data/epidemic-audios/vehicle-doors/0VtlOIW6Av.wav,The sound of a car door being slammed.
/workspace/data/epidemic-audios/vehicle-doors/0TUhA9PZts.wav,The slamming sound of a door closing.
/workspace/data/epidemic-audios/vehicle-doors/08XqGIGqY6.wav,The foreground is filled with a thumping sound.
/workspace/data/epidemic-audios/vehicle-doors/04dNYzhaff.wav,"The clear and crisp sound of a wooden door being opened, accompanied by a creaking noise. This audio can be used in movies, video games, or real-life situations to represent the sound of a door being opened."
/workspace/data/epidemic-audios/vehicle-brakes/li3lptW7Hs.wav,"A series of loud thumps with varying intensities, muffled and indistinct audio."
/workspace/data/epidemic-audios/vehicle-brakes/dYuPaI6Uof.wav,"The sound of a small, hard object being dropped onto a hard surface, followed by the sound of the object bouncing off the surface."
/workspace/data/epidemic-audios/vehicle-brakes/c6uZlcrDKT.wav,"A loud thump is followed by a brief silence, after which the thump is repeated. This sequence repeats a few times with echoes in the background."
/workspace/data/epidemic-audios/vehicle-brakes/XzQkgCXBNV.wav,"A loud thump occurs, followed by the repeated sound of paper being crumpled."
/workspace/data/epidemic-audios/vehicle-brakes/XwqxGoUVfM.wav,"The crisp and clear sound of a door being opened, presented in both mono and stereo. No background noise is present."
/workspace/data/epidemic-audios/vehicle-brakes/TQsSdEDMPx.wav,The audio consists of a thumping sound that can be heard in the background.
/workspace/data/epidemic-audios/vehicle-brakes/PvpeTUj1kS.wav,"The sound of a weapon being drawn from a holster, followed by the release of the holster. This sequence is repeated multiple times."
/workspace/data/epidemic-audios/vehicle-brakes/L4iBBWOUSm.wav,The sound of a zipper being zipped.
/workspace/data/epidemic-audios/vehicle-brakes/K7BppMvKEm.wav,Two small objects being dropped onto a hard surface.
/workspace/data/epidemic-audios/vehicle-brakes/FeKiDXLatE.wav,A series of click sounds followed by a continuous whirring sound.
/workspace/data/epidemic-audios/vehicle-brakes/CZyWz6f0Ix.wav,The audio contains the sound of an object being pulled out of a container. The specific object is not discernible from the audio.
/workspace/data/epidemic-audios/vehicle-brakes/3MUdOUaJfi.wav,The sound of a button being pressed and released.
/workspace/data/epidemic-audios/vehicle-brakes/2npqOkPaeE.wav,"A soft thump occurs, followed by a brief pause, after which another soft thump occurs."
/workspace/data/epidemic-audios/vehicle-brakes/03BxdKeMfI.wav,The sound of a car door closing.
/workspace/data/epidemic-audios/vacuums/vOjDXlHJKF.wav,The audio contains a scraping noise.
/workspace/data/epidemic-audios/vacuums/sGFuKxPyzT.wav,"The audio consists of a click followed by a sharp clack. It is in mono and of low quality, making it difficult to listen to."
/workspace/data/epidemic-audios/vacuums/r3JiKPAFzY.wav,The audio is a recording of someone opening and closing a cardboard box. The sound of the box being opened and closed can be heard clearly.
/workspace/data/epidemic-audios/vacuums/q4fZwzquZ1.wav,The sound of a hard object being placed on a hard surface.
/workspace/data/epidemic-audios/vacuums/kTzmqhdadm.wav,The sound of fingernails tapping on a hard surface.
/workspace/data/epidemic-audios/vacuums/k9jgyW6f25.wav,The sound of a lawnmower engine starting and revving up.
/workspace/data/epidemic-audios/vacuums/jWJcOLDuL5.wav,The sound of a revolver being cocked and the hammer being pulled back.
/workspace/data/epidemic-audios/vacuums/hv7uBQqyPB.wav,The sound of a CD being taken out of its case and placed on a table.
/workspace/data/epidemic-audios/vacuums/fcR4gQHXZt.wav,The sound of pages being flipped in a book.
/workspace/data/epidemic-audios/vacuums/b51VPGd9jS.wav,The sound of a device being powered on and off.
/workspace/data/epidemic-audios/vacuums/Zx9ILmvtLG.wav,The click sound is audible.
/workspace/data/epidemic-audios/vacuums/YIBEZbOWPv.wav,"The audio features the sound of a chair rolling across a wooden floor, creaking and squeaking as it moves. The audio is in mono and of low quality."
/workspace/data/epidemic-audios/vacuums/Wu3yzpD0Rz.wav,The sound of metal being scraped against another piece of metal.
/workspace/data/epidemic-audios/vacuums/WR6VduLg8u.wav,The scraping sound of an object on a hard surface.
/workspace/data/epidemic-audios/vacuums/SIwVBfXZLV.wav,The sound of a coin being flipped into the air and landing on a hard surface.
/workspace/data/epidemic-audios/vacuums/NYNJQsb4LF.wav,The sound of a small metallic object being scraped against a hard surface.
/workspace/data/epidemic-audios/vacuums/LqIPddMxhc.wav,"The sound of a plastic toy gun being shot from a distance, creating a popping noise. The audio is in mono and of high quality, making it suitable for use in video games and movies."
/workspace/data/epidemic-audios/vacuums/JX3fpTxdgR.wav,The sound of a rotary phone being dialed.
/workspace/data/epidemic-audios/vacuums/GMXnswHIJi.wav,The sound of a machine motor revving up and then gradually slowing down to a stop.
/workspace/data/epidemic-audios/vacuums/DxgEVix5CB.wav,The sound of a plastic case being opened and closed.
/workspace/data/epidemic-audios/vacuums/CTncAMuusg.wav,The sound of a hard object being tapped against another hard object.
/workspace/data/epidemic-audios/vacuums/AZtb1NYKGr.wav,The electronic device emits a series of beeps and blips.
/workspace/data/epidemic-audios/vacuums/8mQoikHw5Y.wav,The thumping sound is followed by the sound of a book being flipped open.
/workspace/data/epidemic-audios/vacuums/7oAkm5OAQV.wav,"The sound of a phone being used to make a call, with the receiver being held to the ear and then being turned off after the call is finished."
/workspace/data/epidemic-audios/vacuums/3qq0tNSMnC.wav,The sound of a person sitting on a wooden chair.
/workspace/data/epidemic-audios/vacuums/3kIQU01k5N.wav,The sound of a gun being cocked.
/workspace/data/epidemic-audios/vacuums/3Y74D5IfFQ.wav,The audio features the sound of pages being flipped through in a book.
/workspace/data/epidemic-audios/vacuums/216JXHaWGb.wav,The sound of a chair rolling across the floor.
/workspace/data/epidemic-audios/user-interface/zyu89M61h4.wav,"A sizzle sound is being made, commonly used in movies and video games to create a sense of danger, excitement, or a futuristic atmosphere."
/workspace/data/epidemic-audios/user-interface/zwDrQni3r6.wav,The sound of a ding.
/workspace/data/epidemic-audios/user-interface/zuf6W3MzoW.wav,A high pitched beep is followed by a lower pitched beep.
/workspace/data/epidemic-audios/user-interface/zsAtVYXfoZ.wav,A video game sound effect of a laser gun shooting from the right side of the listener's perspective in stereo.
/workspace/data/epidemic-audios/user-interface/zpY8KnCNsU.wav,A brief burst of compressed air.
/workspace/data/epidemic-audios/user-interface/zjXNY3vpX5.wav,"The low-quality recording features a monophonic sound of a woodwind instrument, but it is hard to hear due to the noise."
/workspace/data/epidemic-audios/user-interface/ziJCLvpOYy.wav,"A series of high-pitched and low-pitched whistling sounds, with variations in volume."
/workspace/data/epidemic-audios/user-interface/zhAU2BtZ97.wav,A high pitched electronic ringing sound.
/workspace/data/epidemic-audios/user-interface/zfuKQ3fybw.wav,The sound of a video game being played on a console.
/workspace/data/epidemic-audios/user-interface/ze1jewaIMu.wav,An intense and jarring audio with a sharp and discordant sound.
/workspace/data/epidemic-audios/user-interface/zcz7DmDeFK.wav,"The sound of a short, high-pitched laser beam."
/workspace/data/epidemic-audios/user-interface/zZgXZJqPdh.wav,"A short, simple sound effect of a high-pitched beep that could be used in a game or animation to indicate winning or completing a task. It could also be used to indicate losing or failing a task."
/workspace/data/epidemic-audios/user-interface/zWMukL6z6B.wav,"A brief, piercing, high-pitched ringing noise."
/workspace/data/epidemic-audios/user-interface/zQCtDFwYnc.wav,An abrupt burst of electronic static.
/workspace/data/epidemic-audios/user-interface/zM8ktVj1jT.wav,"The electric guitar is being strummed in a fast and energetic manner, with the sound being amplified."
/workspace/data/epidemic-audios/user-interface/zD34K6BWWG.wav,A high pitched electronic beeping or chirping sound.
/workspace/data/epidemic-audios/user-interface/zD0bQZXnTV.wav,The loud ringing of a bell.
/workspace/data/epidemic-audios/user-interface/yzbZE5kRbt.wav,The sound of a zipper being zipped up.
/workspace/data/epidemic-audios/user-interface/yxJTBFaTn5.wav,A synthesized sound of a ringing bell.
/workspace/data/epidemic-audios/user-interface/yvlrCL2d0V.wav,"A brief, high-pitched metallic scraping sound."
/workspace/data/epidemic-audios/user-interface/ysKwjymrPs.wav,"A brief, high-pitched electronic beep."
/workspace/data/epidemic-audios/user-interface/yrPrWmlhI3.wav,A brief beep noise.
/workspace/data/epidemic-audios/user-interface/ymN5R8xioB.wav,A brief burst of electronic beeps and blips.
/workspace/data/epidemic-audios/user-interface/ybFQrru9kU.wav,The sound of a musical instrument being plucked or strummed.
/workspace/data/epidemic-audios/user-interface/yaD3dUPwUR.wav,"A cartoon-like sound effect of a high-pitched, cartoon character jumping and making noises is playing."
/workspace/data/epidemic-audios/user-interface/yZzByc7JRI.wav,A loud buzzing noise.
/workspace/data/epidemic-audios/user-interface/yYc8yUQ5D0.wav,"A short, staccato note is played on the synthesizer."
/workspace/data/epidemic-audios/user-interface/yVCcGRuntw.wav,A synthesized dinging sound.
/workspace/data/epidemic-audios/user-interface/yJEQMRJZKs.wav,The audio is of a laser beam being fired. It sounds like it is being fired from a laser gun.
/workspace/data/epidemic-audios/user-interface/yGuV7VDGqa.wav,A small electronic beep followed by a small electronic chirp.
/workspace/data/epidemic-audios/user-interface/y7QYL96dN5.wav,"A short, low-pitched, electronic sound is produced by a synthesizer, with a harsh and abrasive metallic quality. The sound resembles a robotic voice."
/workspace/data/epidemic-audios/user-interface/y4l5F1jrc0.wav,"A rapid, high-pitched series of electronic beeps and blips."
/workspace/data/epidemic-audios/user-interface/y1QN0glnjO.wav,A brief burst of synthesized audio.
/workspace/data/epidemic-audios/user-interface/xzuDlblRBs.wav,A brief electronic beep.
/workspace/data/epidemic-audios/user-interface/xvkNyAl5Zt.wav,The sound of a metallic object being dropped onto a hard surface.
/workspace/data/epidemic-audios/user-interface/xsQ0isfHKL.wav,A brief metallic scraping sound.
/workspace/data/epidemic-audios/user-interface/xolQGJ3urn.wav,The sound of a ringing bell.
/workspace/data/epidemic-audios/user-interface/xnHVXTGhDd.wav,"The audio features a male voice saying one word, with a muffled and distorted effect. It is a short sound effect that is clean and easy to use in a variety of audiovisual projects. The audio is available for free and can be used in games, videos, and movies."
/workspace/data/epidemic-audios/user-interface/xlJMJpCyXN.wav,"A brief, high-pitched ringing sound."
/workspace/data/epidemic-audios/user-interface/xl9IjFsIyA.wav,An intense and audible buzzing noise.
/workspace/data/epidemic-audios/user-interface/xinUhg6ZJU.wav,The metallic object makes a clanging noise as it is dropped onto a hard surface.
/workspace/data/epidemic-audios/user-interface/xb6sDW7I4F.wav,"A short, high-pitched beep."
/workspace/data/epidemic-audios/user-interface/xYxo2Fwolx.wav,The snare drum is being played with a plastic snare brush.
/workspace/data/epidemic-audios/user-interface/xQCoVLmIho.wav,"A short, synthesized sound effect of a computer beep or a retro video game being played."
/workspace/data/epidemic-audios/user-interface/xJ1bHLgI8p.wav,"The audio consists of a single long ding sound with a futuristic electronic feel. It is suitable as a sound effect in a science fiction movie or video game, and could also be used as a ringtone for a futuristic phone."
/workspace/data/epidemic-audios/user-interface/xHb8zysOq2.wav,"A short, stuttering sound effect suitable for use in video games or movies."
/workspace/data/epidemic-audios/user-interface/xDnOhpNxlu.wav,"A brief, high-pitched audio."
/workspace/data/epidemic-audios/user-interface/xCzVlSIqeO.wav,The audio consists of a ringtone with a series of percussive hits on the xylophone at a high pitch and bright timbre. The xylophone is struck in a staccato manner at a fast tempo.
/workspace/data/epidemic-audios/user-interface/xAVJWt2K9C.wav,"The audio features a repetitive buzzing sound, the purpose of which is unclear. It could be used as a sound effect in a movie or video game, or as part of a musical composition. The buzzing sound may be used to create a futuristic atmosphere or a hypnotic effect."
/workspace/data/epidemic-audios/user-interface/x3A7YbnOg9.wav,A cartoon sound effect is being played.
/workspace/data/epidemic-audios/user-interface/x2hMahOCO6.wav,"The sound of a short, staccato note played on a stringed instrument."
/workspace/data/epidemic-audios/user-interface/wyj07X3K1A.wav,"A short, staccato electronic beep."
/workspace/data/epidemic-audios/user-interface/wx4PoEr912.wav,A brief sequence of electronic beeps and bleeps.
/workspace/data/epidemic-audios/user-interface/wvNfJrr6Xz.wav,The audio contains a synthesized sound effect of a laser gun being fired.
/workspace/data/epidemic-audios/user-interface/wr7cDYYsxK.wav,"The shotgun is cocked and fired, with the loud and clear sound of the shotgun being cocked, followed by the muffled sound of the shotgun being fired."
/workspace/data/epidemic-audios/user-interface/wpCPneDckv.wav,A brief burst of a synthesized laser gun sound.
/workspace/data/epidemic-audios/user-interface/wkfFtSq7rz.wav,A brief burst of a laser gun being discharged.
/workspace/data/epidemic-audios/user-interface/whsBAlq4Mk.wav,A robotic voice is speaking.
/workspace/data/epidemic-audios/user-interface/whR20tKhW7.wav,"The sharp, loud metallic sound of a bang or clang."
/workspace/data/epidemic-audios/user-interface/wfG2xLaoCR.wav,A person is making a high-pitched sound with their mouth. The duration of the sound is short.
/workspace/data/epidemic-audios/user-interface/wcV3dAdXGV.wav,"A short burst of a laser gun being fired, accompanied by a high-pitched whistling sound. This sound effect is commonly used in science fiction movies and video games to portray the firing of a laser gun."
/workspace/data/epidemic-audios/user-interface/wXiuufvoKa.wav,The sound of a snare drum being played in a short burst.
/workspace/data/epidemic-audios/user-interface/wTcDnGiff2.wav,"The sound of a trumpet being played, with a person blowing air through the mouthpiece into the instrument. The sound is produced by the vibration of the air column inside the brass instrument, creating a rich and distinct tone."
/workspace/data/epidemic-audios/user-interface/wFGYUVEpgm.wav,A brief and crisp sound effect.
/workspace/data/epidemic-audios/user-interface/w9vGaAl869.wav,"A laser or plasma weapon is being fired, and the sound is a synthesized version of the firing."
/workspace/data/epidemic-audios/user-interface/w4izxwd7Zn.wav,A brief electronic beep.
/workspace/data/epidemic-audios/user-interface/w4P2hqT85y.wav,"A bell rings in the foreground while a synthesized voice speaks in the background, repeating the same phrase with a robotic quality."
/workspace/data/epidemic-audios/user-interface/vxCDT9lgcQ.wav,A brief burst of static noise.
/workspace/data/epidemic-audios/user-interface/vwZIG1PBQL.wav,A laser beam sound effect being played in reverse.
/workspace/data/epidemic-audios/user-interface/voHAIRkl91.wav,A short burst of electronic beeping or bleeping.
/workspace/data/epidemic-audios/user-interface/vlvQcWkWNH.wav,"A short burst of static and crackling, repeated a few times before fading away."
/workspace/data/epidemic-audios/user-interface/vlOb41PIE6.wav,A brief and stuttering sound effect.
/workspace/data/epidemic-audios/user-interface/viOn1hAnqj.wav,"A short, high-pitched, staccato sound is played on an instrument that sounds like a xylophone or marimba. The sound is bright and cheerful, perfect for a children's cartoon or video game. It could also be used in a commercial for a children's toy or cereal."
/workspace/data/epidemic-audios/user-interface/vgxqNZBxtY.wav,The sound of a cartoonish laser beam effect.
/workspace/data/epidemic-audios/user-interface/vg6PmvLll7.wav,The sound of a loud buzzing.
/workspace/data/epidemic-audios/user-interface/vg5cOWh5Ck.wav,A short burst of a musical instrument.
/workspace/data/epidemic-audios/user-interface/vZu9Rkeh0G.wav,"The audio is a synthesized sound effect of a button being pressed in mono with poor quality. It is suitable for use in video games, movies, and other media."
/workspace/data/epidemic-audios/user-interface/vYGPSdZHDz.wav,"The sound of a snare drum being played, with a bit of distortion. The audio is in mono and compressed."
/workspace/data/epidemic-audios/user-interface/vUdSPjExTQ.wav,There is a loud buzzing sound with a metallic ringing in the background.
/workspace/data/epidemic-audios/user-interface/vUBGnICddF.wav,The high-pitched bark of a dog.
/workspace/data/epidemic-audios/user-interface/vMwjKWppS3.wav,The audio features a synthesized sound effect with a high-pitched ringing sound followed by a low-pitched sound similar to a bell. This pattern repeats with variations in pitch and timbre.
/workspace/data/epidemic-audios/user-interface/vKeGtpE3lZ.wav,"A high-pitched digital beep is followed by a lower pitched ringing sound, commonly used in video games to indicate successful completion of a task or achievement of a goal. This sound can also be used in other contexts to signal success, such as when a player scores a goal in a sports game."
/workspace/data/epidemic-audios/user-interface/vITSUqfFDL.wav,A brief burst of electronic buzzing.
/workspace/data/epidemic-audios/user-interface/vDSEkCOrfy.wav,"A brief, high-pitched hooting sound."
/workspace/data/epidemic-audios/user-interface/v8pZGsA6tI.wav,A brief burst of static.
/workspace/data/epidemic-audios/user-interface/v7fISgVEsg.wav,A short burst of a synthesized snare drum sound.
/workspace/data/epidemic-audios/user-interface/v40tUYhjdX.wav,A synthesized sound is being created using a low frequency oscillator.
/workspace/data/epidemic-audios/user-interface/v0xDlXp4bv.wav,The sound of a barking dog.
/workspace/data/epidemic-audios/user-interface/uwRIXE03a8.wav,The high pitched whistle of a bird chirping in the background.
/workspace/data/epidemic-audios/user-interface/uuveLoQK8z.wav,A brief electronic whistle sound.
/workspace/data/epidemic-audios/user-interface/upcjxwhFs7.wav,A brief beep sound.
/workspace/data/epidemic-audios/user-interface/ujRR1unAo8.wav,"A brief, high-pitched audio."
/workspace/data/epidemic-audios/user-interface/uetfZ9ivgQ.wav,The snare drum is being played with a mallet.
/workspace/data/epidemic-audios/user-interface/ueV7iGPz0z.wav,The sound of a synthesized ringtone on a phone.
/workspace/data/epidemic-audios/user-interface/uYchthOiue.wav,"A high pitched whirring sound followed by a popping sound, along with a lower pitched whirring sound repeating in a pattern."
/workspace/data/epidemic-audios/user-interface/uTPTaMS12y.wav,The impact of a hard object being dropped onto a hard surface.
/workspace/data/epidemic-audios/user-interface/uO9eDfsACK.wav,A device emits a beep.
/workspace/data/epidemic-audios/user-interface/uJ1xKT6Cg8.wav,A brief burst of electronic beeping.
/workspace/data/epidemic-audios/user-interface/uCzsiXkVgc.wav,The xylophone melody consists of a repeating pattern of notes from C to G.
/workspace/data/epidemic-audios/user-interface/uBsETRVs9o.wav,"A short, staccato beep is sounded."
/workspace/data/epidemic-audios/user-interface/uAel0gSgkD.wav,A person is using a rotary phone to dial a number.
/workspace/data/epidemic-audios/user-interface/u8AJNXFkxR.wav,The sound of metal being tapped against another metal object.
/workspace/data/epidemic-audios/user-interface/u5AocbY0LW.wav,"A brief, high-pitched ringing noise."
/workspace/data/epidemic-audios/user-interface/u59nV0lVmg.wav,"A brief, sharp, staccato burst of a synthesized brass instrument."
/workspace/data/epidemic-audios/user-interface/u4cRAyFKOK.wav,Two brief beeps.
/workspace/data/epidemic-audios/user-interface/u07VDAY2rv.wav,"A synthesized sound from a video game is playing, a short, high-pitched pinging sound coming from the character. The game is an action-adventure released in the 1980s."
/workspace/data/epidemic-audios/user-interface/tuXo6RFPNZ.wav,A brief burst of synthesized violin sound.
/workspace/data/epidemic-audios/user-interface/tokf95bn0S.wav,"The audio contains a buzzing noise and is distorted, with a lot of static noise in the background. There is also a significant amount of hissing noise present."
/workspace/data/epidemic-audios/user-interface/tmrFktSCSa.wav,A brief buzzing noise.
/workspace/data/epidemic-audios/user-interface/tdURM03iRc.wav,There is a beep sound.
/workspace/data/epidemic-audios/user-interface/tbdBAQsDvX.wav,"A brief, high-pitched metallic percussion sound."
/workspace/data/epidemic-audios/user-interface/tYGS3ViKiD.wav,A metallic object creating a percussive sound.
/workspace/data/epidemic-audios/user-interface/tUcUyRuYtg.wav,The sound of a metallic object being dropped onto a hard surface.
/workspace/data/epidemic-audios/user-interface/tTtBZjr51B.wav,"A brief, high-pitched whirring noise."
/workspace/data/epidemic-audios/user-interface/tLEoSJz9MF.wav,"A series of short, high-pitched beeps."
/workspace/data/epidemic-audios/user-interface/tFHcAmJyfW.wav,A brief burst of static.
/workspace/data/epidemic-audios/user-interface/tDfMsz1daz.wav,A high-pitched ringing sound can be heard.
/workspace/data/epidemic-audios/user-interface/t9sY57Dbik.wav,"A rapid succession of short, high-pitched digital beeps with a metallic ring to them."
/workspace/data/epidemic-audios/user-interface/t3TYXm47yh.wav,"A futuristic metallic, robotic bell ringing with a science fiction vibe. This sound could be used in a video game or as background music for a science fiction movie."
/workspace/data/epidemic-audios/user-interface/sxStQRDXj4.wav,A short burst of intense and dissonant electronic music.
/workspace/data/epidemic-audios/user-interface/swZdILkrza.wav,"A whistling sound is heard in the foreground, changing in pitch and volume before ending abruptly. The audio is in stereo and is from a video game, with no background music or other sounds."
/workspace/data/epidemic-audios/user-interface/slxmHwzJbi.wav,A short burst of electronic beeps and blips from a synthesizer.
/workspace/data/epidemic-audios/user-interface/si3RMVpY9v.wav,"A high pitched ringing sound made by a synthesizer, often used in video games to indicate success or achievement. It can also create a sense of excitement, anticipation, and nostalgia."
/workspace/data/epidemic-audios/user-interface/shXUMwjbYM.wav,A hard object being tapped against another hard object.
/workspace/data/epidemic-audios/user-interface/sZ4Nb38shx.wav,A series of beeps and boops played by a synthesizer.
/workspace/data/epidemic-audios/user-interface/sVraVGffsu.wav,A series of electronic beeps.
/workspace/data/epidemic-audios/user-interface/sNhHMuXjJj.wav,"The crisp and clear sound of a shuffling deck of cards, perfect for use in a casino or card game, and as a sound effect in a movie or video game. The audio is in mono with no background noise."
/workspace/data/epidemic-audios/user-interface/sBzfrd9iZI.wav,A low-pitched electronic sound created by a synthesizer.
/workspace/data/epidemic-audios/user-interface/s7jDIXadAs.wav,A person is laughing loudly with a high-pitched voice.
/workspace/data/epidemic-audios/user-interface/rzWTGEwpr5.wav,"The audio features a loud and harsh synthesized buzzing noise with a metallic quality, suitable for horror, science fiction, or video game sound effects."
/workspace/data/epidemic-audios/user-interface/rygGvJTClJ.wav,A brief sequence of electronic beeps and bleeps.
/workspace/data/epidemic-audios/user-interface/rxKmF0Bi6d.wav,The sound of a high pitched electronic beep fluctuating in pitch.
/workspace/data/epidemic-audios/user-interface/ruPc8boaxe.wav,The synthesized sound of a video game power-up.
/workspace/data/epidemic-audios/user-interface/rqrE9cnegH.wav,A brief beep sound.
/workspace/data/epidemic-audios/user-interface/rkyIZZDHEJ.wav,"A short, shrill, high-pitched screeching sound."
/workspace/data/epidemic-audios/user-interface/rhjKgI52PT.wav,A series of rhythmic beeps ringing out in a pattern.
/workspace/data/epidemic-audios/user-interface/rgbScoNVSX.wav,A short burst of electronic static and buzzing.
/workspace/data/epidemic-audios/user-interface/rfwFkRzGth.wav,"A short, high-pitched beep."
/workspace/data/epidemic-audios/user-interface/rYF5KxyqOA.wav,"The low quality recording features a synthesized sci-fi sound effect, with noise and a cheap microphone quality. It resembles a sound from a video game or a sci-fi movie."
/workspace/data/epidemic-audios/user-interface/rVyLeq9QEc.wav,The sound of a telephone ringing.
/workspace/data/epidemic-audios/user-interface/rOlcF109bt.wav,"A notification or alert sound effect being played, resembling a sharp, high-pitched robot voice."
/workspace/data/epidemic-audios/user-interface/rMIYG886pr.wav,The sound of electronic beeps playing.
/workspace/data/epidemic-audios/user-interface/r0wykLiFKY.wav,Continuous beeping sound.
/workspace/data/epidemic-audios/user-interface/qrE1LzyLeS.wav,The tune is played on a synthesizer and is short and high-pitched.
/workspace/data/epidemic-audios/user-interface/qqR7sOSZmi.wav,A digital beep is followed by a series of electronic beeps.
/workspace/data/epidemic-audios/user-interface/qkpzcJ3wgg.wav,The loud buzzing sound is audible.
/workspace/data/epidemic-audios/user-interface/qfnA1e7ZGh.wav,"A brief, high-pitched electronic beep."
/workspace/data/epidemic-audios/user-interface/qaKp5ALtvd.wav,"A video game sound effect is playing, featuring the sound of a power-up appearing on the screen. It could be a weapon, an item, an obstacle, a clue, or a cheat to aid or challenge the player in their quest."
/workspace/data/epidemic-audios/user-interface/qaKMKZH3as.wav,"The ringing sound of a synthesizer, similar to a loud and clear telephone ringing."
/workspace/data/epidemic-audios/user-interface/qY2lk9ujmt.wav,A high pitched beeping sound.
/workspace/data/epidemic-audios/user-interface/qYu0JHNTjd.wav,"The short, high pitched whistle of a bird can be heard."
/workspace/data/epidemic-audios/user-interface/qXWpXZCulB.wav,A high pitched electronic beep.
/workspace/data/epidemic-audios/user-interface/qRs1P4v4OV.wav,"A synthesized sound of a high-pitched bell ringing, with a short and sharp tone. This sound is commonly used in video games to indicate the start of a new level or quest and in advertisements to grab the audience's attention."
/workspace/data/epidemic-audios/user-interface/qPxv72Nj0g.wav,A brief burst of static and white noise accompanied by a distant high-pitched buzzing sound.
/workspace/data/epidemic-audios/user-interface/qPSPxaV7sw.wav,The sound of a cartoonish bell ringing.
/workspace/data/epidemic-audios/user-interface/qC7ONNHEQG.wav,"A short, sharp, metallic clang is followed by a short, high-pitched whistle, sustained for a few seconds before being cut off abruptly. This sound could be used in a variety of contexts, such as in a science fiction movie or in a video game. It has a futuristic sound to it and could be used as a sound effect for a laser gun or other futuristic weapon."
/workspace/data/epidemic-audios/user-interface/qB9XROKhOu.wav,The sound of a squeaky toy squeaking.
/workspace/data/epidemic-audios/user-interface/po9al0gfuO.wav,The distinct sound of a high pitched electronic beep.
/workspace/data/epidemic-audios/user-interface/pjJKuCu63Q.wav,A short electronic sound is made with a synthesizer.
/workspace/data/epidemic-audios/user-interface/pgxyUx52Zh.wav,"A sharp, metallic swishing sound."
/workspace/data/epidemic-audios/user-interface/pdPUFVJ544.wav,"A brief, high-pitched metallic clang."
/workspace/data/epidemic-audios/user-interface/paRyDP0A9t.wav,"A brief, high-pitched electronic beep."
/workspace/data/epidemic-audios/user-interface/pVINuGxpzT.wav,A brief burst of a synthesized snare drum.
/workspace/data/epidemic-audios/user-interface/pV2evwBL98.wav,A person is speaking the word 'one'.
/workspace/data/epidemic-audios/user-interface/pSTC7XzFwJ.wav,The sound of a laser gun being fired with a bright flash of light.
/workspace/data/epidemic-audios/user-interface/pSFAZwUgHP.wav,A brief electronic sound.
/workspace/data/epidemic-audios/user-interface/pQPzgRmRVl.wav,"The sound of a power-up appearing in a video game, featuring a short beep and a flash of light. This sound effect is commonly used to alert the player of a new power-up."
/workspace/data/epidemic-audios/user-interface/pJz38DEVwF.wav,A series of electronic beeps and chirps.
