audio_path,caption
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_16.wav",A person snapping their fingers.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_150.wav",A hard object is banged against another hard object.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_15.wav",A short popping sound.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_149.wav","A short, sharp, staccato tapping or thumping sound."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_148.wav",The audio is of a gun being fired. The sound of the gun being cocked and the shot being fired can be heard. The sound of the gun being cocked is louder than the sound of the shot being fired. The sound of the gun being cocked is longer than the sound of the shot being fired.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_147.wav",A hard object is tapped against another hard object.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_146.wav",A hard object being placed on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_145.wav",A small object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_144.wav",A small object bounces on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_143.wav","The sound of a person tapping their fingers on a hard surface, with a muffled and echoing background. The tapping is rhythmic and repetitive, and the audio is clear and crisp. Ideal for use in a video game or video scene where a character is tapping their fingers on a hard surface."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_142.wav",A series of electronic beeps are emitted from an electronic device. The beeps are high pitched and repetitive. The beeps are emitted at regular intervals. The beeps are emitted from an electronic device. The beeps are emitted at regular intervals. The beeps are emitted from an electronic device. The be
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_141.wav",A brief popping noise.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_140.wav","A small bang or pop is heard in the foreground, while in the background there is the sound of a door opening and closing. The sound of the door opening is louder than the sound of the bang or pop in the foreground. The sound of the bang or pop may be the sound of a door slam"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_14.wav",The sound of a toilet being flushed with a small amount of water splashing against the sides of the toilet bowl can be heard in this recording. The toilet is located in a public restroom. The toilet is located in a public restroom. The toilet is located in a public
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_139.wav",A small object is dropped onto a hard surface. The sound of the object hitting the surface is followed by the sound of the object bouncing off the surface. The sound of the object bouncing off the surface is followed by the sound of the object hitting the surface again. The sound of the object bouncing off the surface is
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_138.wav","A short burst of a musical instrument being plucked or strummed, such as a guitar, ukulele, or banjo."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_137.wav","The audio consists of a series of clicks and pops. The clicks are short and sharp, while the pops are longer and more drawn out. The clicks and pops sound like they are coming from a toy gun. There is no background noise. The audio is in mono."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_136.wav","A low frequency humming is present in the foreground, while in the background there is a low frequency rumbling. In the foreground, there is a high frequency whirring. In the foreground, there is a high frequency whirring. In the foreground, there is a high frequency whirring. In the"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_135.wav","A small object is dropped onto a hard surface, such as a wooden table. The sound of the object hitting the surface is followed by the sound of the object bouncing off the surface. The sound of the object bouncing off the surface is different than the sound of the object hitting the surface. The sound of the object boun"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_134.wav",A small object is tapped against a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_133.wav",A small bump is made with a rubber mallet on a piece of wood. The sound of the mallet hitting the wood is followed by the sound of the wood bouncing back. The sound of the wood bouncing back is similar to the sound of a ball bouncing back after hitting a wall. The sound of
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_132.wav",A short burst of gunfire.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_131.wav",A single popping sound.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_130.wav",The audio consists of a series of pops and clicks. The first pop is followed by a series of clicks. The clicks are louder than the pops. The audio is in mono. There is no background noise. The audio is low quality. The audio is in mono. The audio is in mono. The audio
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_13.wav",A series of banging and thumping noises.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_127.wav",A small object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_129.wav",A person tapping on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_128.wav","A short, sharp and sudden tapping sound is present in this audio clip. The sound is sharp and sudden, and it is not clear what the source of the sound is. It is possible that the sound is coming from an object that is being tapped. Alternatively, it is possible that the sound is coming from an object that is being"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_126.wav",A small popping sound is present in the foreground of the recording. The audio is in mono and there is no background noise. The quality of the recording is poor. The recording is in mono and there is no background noise. The quality of the recording is poor. The recording is in mono and there is no background noise
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_125.wav",A small hard object is tapped against a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_124.wav",A small object is being tapped against a hard surface. The tapping is fast and repetitive. The audio is clear and crisp.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_123.wav",The audio is of a person clapping their hands. The person claps their hands once. The audio is of a person clapping their hands. The audio is of a person clapping their hands. The audio is of a person clapping their hands. The audio is of a person clapping their hands. The audio is of a person
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_122.wav",A low-pitched popping sound.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_121.wav","A brief, muffled popping sound."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_120.wav",A short popping sound.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_12.wav",A ball is bouncing on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_119.wav","A short, sharp, sharp cracking sound."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_118.wav","A person is tapping their fingers on a hard surface, such as a desk or a table. The tapping is slow and deliberate. There is no background noise. The audio is of good quality. The audio can be used in the production of a movie or a video game. The audio can also be used in the production of"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_117.wav",A small object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_116.wav",A short popping sound.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_115.wav",The audio contains the sound of a gun being fired. The sound of the gun being fired is followed by the sound of a bullet being fired. The sound of the bullet being fired is followed by the sound of the bullet being fired. The sound of the bullet being fired is followed by the sound of the bullet being fired. The sound of the
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_114.wav",The sound of a bouncing ball is heard. The ball is bouncing against a hard surface. The sound of the ball bouncing against the hard surface is heard. The sound of the ball bouncing against the hard surface is heard. The sound of the ball bouncing against the hard surface is heard. The sound
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_113.wav",A hard object is being tapped against a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_112.wav",The audio is of a wooden object being tapped. The sound of the object being tapped is heard in the audio. The sound of the object being tapped can be heard in the audio. The sound of the object being tapped can be heard in the audio. The sound of the object being tapped can be heard in the audio
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_111.wav","The audio consists of a single click in mono with clear and crisp quality, suitable for use as a sound effect in a video game or movie."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_110.wav","A small, hard object is tapped against a hard surface."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_11.wav",A ball is being bounced on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_109.wav",A hard object is being tapped against another hard object.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_108.wav",The sound of a small object being dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_107.wav","A person is tapping their fingers on a hard surface, such as a table or desk. The taps are quick and spaced closely together. The audio is from the perspective of the person tapping, so it sounds like they are tapping their own fingers. The audio is clear and crisp, with no background noise."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_106.wav",A short burst of popping or bubbling.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_105.wav","A short, sharp thud or impact on a hard surface."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_104.wav","A small explosion occurs in the distance, followed by a larger explosion in the foreground. This is followed by a series of smaller explosions in the foreground and background. This is followed by a series of larger explosions in the foreground and background. This is followed by a series of smaller explosions in the foreground and"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_103.wav",A person is jumping and landing on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_102.wav",A small object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_101.wav",The audio is of a small object being dropped onto a hard surface. The sound is of a small object being dropped onto a hard surface. The sound is crisp and clear. The sound is of a small object being dropped onto a hard surface. The sound is crisp and clear. The sound is of a small object being dropped onto a
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_100.wav",A wooden object is being tapped against another wooden object. The wooden object being tapped is being tapped against a wooden table. The wooden object being tapped against the wooden table is a wooden table leg. The wooden object being tapped against the wooden table is a wooden table leg. The wooden object being tapped against the wooden table
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_10.wav",A small plastic object is tapped against another small plastic object.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Heels, Concrete/SC_FS_OS_Human_Heels_Concrete_OneShot_1.wav",A hard object is bouncing on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_99.wav",A hard object is dropped onto a hard surface. The sound of the object hitting the surface is loud and echoes in the room.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_98.wav",The audio consists of a thumping sound. The thumping sound is loud and echoing. The thumping sound reverberates in the background. The thumping sound is repetitive. The repetitive thumping sound is loud and echoing. The repetitive thumping sound reverberates in the background.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_97.wav",A hard object is being tapped against another hard object.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_96.wav",A hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_95.wav",The audio is of a gun being fired. The sound of the gun being cocked is followed by the sound of the gun being fired. The sound of the gun being cocked is loud and clear. The sound of the gun being fired is more muffled. The sound of the gun being cocked and fired can be
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_94.wav","The audio consists of a thumping sound effect that is repetitive and versatile, suitable for use in video games, movies, and commercials. It can be used to evoke feelings of urgency, excitement, unease, or tension, and can be customized to fit the needs of the project."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_93.wav","A small object is dropped onto a hard surface. The audio is muffled and indistinct, making it difficult to determine the exact nature of the object that was dropped."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_92.wav","The sound of an object being thrown into a hard surface is heard. This could be the sound of an object being thrown into a hard surface such as a wall, floor, or table. The sound of the object being thrown into the hard surface is heard. This could be the sound of an object being thrown into a hard surface such as a"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_91.wav",A ball is bouncing on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_90.wav",A hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_9.wav",The audio is of a person knocking on a door. The person is knocking on the door with a consistent rhythm. The audio is in mono. There is no background noise. The audio is clear. The audio is in mono. There is no background noise. The audio is clear. The audio is in mono.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_89.wav",A small object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_88.wav",A hard object is tapped against a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_87.wav","The muffled and distorted sound of a gun being cocked, likely from a video game or movie."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_86.wav","The audio captures the sound of an object being dropped onto a hard surface, with clear and crisp quality, and no other background noise. It is available in both mono and stereo."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_85.wav",The audio contains the sound of a door being closed. The audio is in mono. The audio is of medium quality. There are no voices in the audio. There is no background noise in the audio. The audio can be used in a movie scene where a character is closing a door. The audio can also be used in a video game
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_84.wav","A short, muffled thud is heard."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_83.wav",The sound of a small object being dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_82.wav","The audio consists of a series of short, sharp thuds. The thuds are short and sharp, and there are several of them in a row. The audio is a bit muffled, as if it is being recorded with a microphone that is too close to the source of the sound. Overall, the audio is"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_81.wav",The audio consists of a thumping sound. The thumping sound resembles the sound of a body falling to the ground. The thumping sound is repetitive. The repetitiveness of the thumping sound creates a rhythmic effect. The repetitiveness of the thumping sound can create a hypnot
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_80.wav",The audio is of a hard object being dropped onto a hard surface. The sound of the object hitting the surface is loud and echoes in the background. The audio is in mono and the quality of the recording is poor. There is no background noise. The audio can be used to demonstrate the impact of an object on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_8.wav",A hard object is placed on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_79.wav",The audio contains the sound of someone jumping on a couch. The couch creaks loudly under the weight of the person jumping on it. The audio is in mono. The audio is of poor quality. The audio can be used in a video game where the player is jumping on a couch. The audio can
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_78.wav",A small hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_77.wav","A small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump, a small thump"
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_76.wav",Someone is tapping on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_75.wav",A hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_74.wav",A hard object is being hit with a soft object. The soft object is being hit with a hard object. The soft object is being hit with a hard object. The soft object is being hit with a hard object. The soft object is being hit with a hard object. The soft object is being hit with a hard object. The soft object
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_73.wav",A hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_72.wav",The audio consists of a thumping sound. The sound is produced by the thumping of an object on a hard surface. The thumping sound is loud and resonant. The thumping sound is produced by the thumping of an object on a hard surface. The thumping sound is loud and resonant.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_71.wav",The sound of a small object being dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_70.wav",The audio contains a thumping sound. The sound is repetitive and is accompanied by a metallic clanking sound. The audio is in mono. The audio is low quality. There are no voices in the audio. The audio is instrumental. There are no voices in the audio. The audio is instrumental. The
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_7.wav",A hard object is dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_69.wav",The sound of a small object being dropped onto a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_68.wav","The audio features a synthesized drum sound with a short reverb effect, played at a moderate volume. It is clear and crisp, suitable for use in electronic music, drum machines, drum and bass, house, techno, and electro music."
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_67.wav",A small object is dropped on a hard surface.
"/workspace/data/outsourced-sfx-data/231220_demimark_sfxpack/SoundCrib - Footsteps/One-Shots/Footsteps, Human, Boots, Wood/SC_FS_OS_Human_Boots_Wood_OneShot_66.wav","An object is dropped onto a hard surface, creating a sharp and loud impact."
